session_day_et,symbol,policy,entry_slot,entry_mode,order_type,scanner_window_start,scanner_window_end,segment_id,arm_bar_ts_ms,signal_ts,entry_ts,entry_px,target_px,floor_px,trailing_activation_px,trailing_activation_ts,trailing_high_px,trailing_stop_px,exit_trigger_ts,exit_ts,exit_px,exit_reason,ret_pct,duration_seconds,mfe_pct,mae_pct,first_plus_1_ts,first_plus_2_ts,first_minus_1_ts,first_minus_2_ts,quotes_observed
2026-08-24,PMI,trail_activate+1_lock+0_distance2_floor-2,reclaim,resting,STOP_LIMIT,2026-08-24T14:00:57+00:00,,1787583540000,1787587020000,2026-08-24T16:15:00+00:00,2026-08-24T16:15:50.517000+00:00,4.39,,4.3022,4.4338999999999995,,,,2026-08-24T16:20:51.404239+00:00,2026-08-24T16:20:51.404997+00:00,4.3,floor,-2.050113895216398,300.887997,0.0,-2.050113895216398,,,2026-08-24T16:17:32.147962+00:00,2026-08-24T16:20:51.404239+00:00,142
2026-08-24,PMI,trail_activate+1_lock+0_distance2_floor-2,reclaim,resting,STOP_LIMIT,2026-08-24T14:00:57+00:00,,1787590980000,1787593260000,2026-08-24T17:44:00+00:00,2026-08-24T17:45:59.823000+00:00,4.64,,4.547199999999999,4.6864,,,,2026-08-24T17:48:07.795576+00:00,2026-08-24T17:48:07.796119+00:00,4.52,floor,-2.5862068965517264,127.973119,0.0,-2.5862068965517264,,,2026-08-24T17:45:59.998395+00:00,2026-08-24T17:48:07.795576+00:00,90
2026-08-24,PMI,trail_activate+1_lock+0_distance2_floor-2,first,resting,STOP_LIMIT,2026-08-24T14:00:57+00:00,,1787598180000,0,2026-08-24T19:13:00+00:00,2026-08-24T19:14:30.630000+00:00,4.66,,4.5668,4.7066,2026-08-24T19:15:23.414305+00:00,4.77,4.6746,2026-08-24T19:17:58.791558+00:00,2026-08-24T19:17:58.792543+00:00,4.64,trail,-0.42918454935623307,208.162543,2.360515021459215,-0.858369098712447,2026-08-24T19:15:23.414305+00:00,2026-08-24T19:16:03.291835+00:00,,,225
2026-08-24,PMI,trail_activate+1_lock+0_distance2_floor-2,reclaim,resting,STOP_LIMIT,2026-08-24T14:00:57+00:00,,1787598180000,1787598780000,2026-08-24T19:18:00+00:00,2026-08-24T19:18:50.818000+00:00,4.77,,4.6746,4.817699999999999,,,,2026-08-24T19:19:41.054606+00:00,2026-08-24T19:19:41.060493+00:00,4.65,floor,-2.5157232704402355,50.242493,0.8385744234800846,-2.5157232704402355,,,2026-08-24T19:19:41.041666+00:00,2026-08-24T19:19:41.054606+00:00,134
2026-08-24,PMI,trail_activate+2_lock+1_distance1_floor-2,first,resting,limit,2026-08-24T08:16:49+00:00,2026-08-24T13:32:44.106000+00:00,1787571120000,0,2026-08-24T11:33:49.292000+00:00,2026-08-24T11:33:49.292000+00:00,4.37,,4.2826,4.4574,,,,2026-08-24T11:44:14.268139+00:00,2026-08-24T11:44:14.268860+00:00,4.28,floor,-2.0594965675057177,624.97686,0.2288329519450752,-2.0594965675057177,,,2026-08-24T11:44:06.229082+00:00,2026-08-24T11:44:14.268139+00:00,265
2026-08-24,PMI,trail_activate+2_lock+1_distance1_floor-2,reclaim,reactive,limit,2026-08-24T08:16:49+00:00,2026-08-24T13:32:44.106000+00:00,1787572860000,1787572860000,2026-08-24T12:11:34.390000+00:00,2026-08-24T12:11:34.390000+00:00,4.4,,4.312,4.488,,,,2026-08-24T12:35:16.887526+00:00,2026-08-24T12:35:23.984401+00:00,4.3,floor,-2.2727272727272845,1429.594401,0.9090909090909097,-2.2727272727272845,,,2026-08-24T12:18:01.852811+00:00,2026-08-24T12:35:16.887526+00:00,509
2026-08-24,PMI,trail_activate+2_lock+1_distance1_floor-2,reclaim,reactive,limit,2026-08-24T08:16:49+00:00,2026-08-24T13:32:44.106000+00:00,1787577360000,1787577360000,2026-08-24T13:24:27.770000+00:00,2026-08-24T13:24:27.770000+00:00,4.48,,4.3904000000000005,4.5696,,,,2026-08-24T13:30:35.745765+00:00,2026-08-24T13:30:35.753447+00:00,4.38,floor,-2.232142857142869,367.983447,1.7857142857142672,-2.232142857142869,2026-08-24T13:27:59.292471+00:00,,2026-08-24T13:30:33.828866+00:00,2026-08-24T13:30:35.745765+00:00,760
2026-08-24,PMI,trail_activate+2_lock+1_distance1_floor-2,reclaim,resting,STOP_LIMIT,2026-08-24T14:00:57+00:00,,1787583540000,1787587020000,2026-08-24T16:15:00+00:00,2026-08-24T16:15:50.517000+00:00,4.39,,4.3022,4.477799999999999,,,,2026-08-24T16:20:51.404239+00:00,2026-08-24T16:20:51.404997+00:00,4.3,floor,-2.050113895216398,300.887997,0.0,-2.050113895216398,,,2026-08-24T16:17:32.147962+00:00,2026-08-24T16:20:51.404239+00:00,142
2026-08-24,PMI,trail_activate+2_lock+1_distance1_floor-2,reclaim,resting,STOP_LIMIT,2026-08-24T14:00:57+00:00,,1787590980000,1787593260000,2026-08-24T17:44:00+00:00,2026-08-24T17:45:59.823000+00:00,4.64,,4.547199999999999,4.7328,,,,2026-08-24T17:48:07.795576+00:00,2026-08-24T17:48:07.796119+00:00,4.52,floor,-2.5862068965517264,127.973119,0.0,-2.5862068965517264,,,2026-08-24T17:45:59.998395+00:00,2026-08-24T17:48:07.795576+00:00,90
2026-08-24,PMI,trail_activate+2_lock+1_distance1_floor-2,first,resting,STOP_LIMIT,2026-08-24T14:00:57+00:00,,1787598180000,0,2026-08-24T19:13:00+00:00,2026-08-24T19:14:30.630000+00:00,4.66,,4.5668,4.7532000000000005,2026-08-24T19:16:03.291835+00:00,4.77,4.7223,2026-08-24T19:16:49.847834+00:00,2026-08-24T19:16:49.848673+00:00,4.71,trail,1.072961373390554,139.218673,2.360515021459215,-0.858369098712447,2026-08-24T19:15:23.414305+00:00,2026-08-24T19:16:03.291835+00:00,,,164
2026-08-24,PMI,trail_activate+2_lock+1_distance1_floor-2,reclaim,resting,STOP_LIMIT,2026-08-24T14:00:57+00:00,,1787598180000,1787598780000,2026-08-24T19:17:00+00:00,2026-08-24T19:18:50.818000+00:00,4.77,,4.6746,4.865399999999999,,,,2026-08-24T19:19:41.054606+00:00,2026-08-24T19:19:41.060493+00:00,4.65,floor,-2.5157232704402355,50.242493,0.8385744234800846,-2.5157232704402355,,,2026-08-24T19:19:41.041666+00:00,2026-08-24T19:19:41.054606+00:00,134
2026-08-24,PMI,trail_activate+2_lock+1_distance2_floor-2,first,resting,limit,2026-08-24T08:16:49+00:00,2026-08-24T13:32:44.106000+00:00,1787571120000,0,2026-08-24T11:33:49.292000+00:00,2026-08-24T11:33:49.292000+00:00,4.37,,4.2826,4.4574,,,,2026-08-24T11:44:14.268139+00:00,2026-08-24T11:44:14.268860+00:00,4.28,floor,-2.0594965675057177,624.97686,0.2288329519450752,-2.0594965675057177,,,2026-08-24T11:44:06.229082+00:00,2026-08-24T11:44:14.268139+00:00,265
2026-08-24,PMI,trail_activate+2_lock+1_distance2_floor-2,reclaim,reactive,limit,2026-08-24T08:16:49+00:00,2026-08-24T13:32:44.106000+00:00,1787572860000,1787572860000,2026-08-24T12:11:34.390000+00:00,2026-08-24T12:11:34.390000+00:00,4.4,,4.312,4.488,,,,2026-08-24T12:35:16.887526+00:00,2026-08-24T12:35:23.984401+00:00,4.3,floor,-2.2727272727272845,1429.594401,0.9090909090909097,-2.2727272727272845,,,2026-08-24T12:18:01.852811+00:00,2026-08-24T12:35:16.887526+00:00,509
2026-08-24,PMI,trail_activate+2_lock+1_distance2_floor-2,reclaim,reactive,limit,2026-08-24T08:16:49+00:00,2026-08-24T13:32:44.106000+00:00,1787577360000,1787577360000,2026-08-24T13:24:27.770000+00:00,2026-08-24T13:24:27.770000+00:00,4.48,,4.3904000000000005,4.5696,,,,2026-08-24T13:30:35.745765+00:00,2026-08-24T13:30:35.753447+00:00,4.38,floor,-2.232142857142869,367.983447,1.7857142857142672,-2.232142857142869,2026-08-24T13:27:59.292471+00:00,,2026-08-24T13:30:33.828866+00:00,2026-08-24T13:30:35.745765+00:00,760
2026-08-24,PMI,trail_activate+2_lock+1_distance2_floor-2,reclaim,resting,STOP_LIMIT,2026-08-24T14:00:57+00:00,,1787583540000,1787587020000,2026-08-24T16:15:00+00:00,2026-08-24T16:15:50.517000+00:00,4.39,,4.3022,4.477799999999999,,,,2026-08-24T16:20:51.404239+00:00,2026-08-24T16:20:51.404997+00:00,4.3,floor,-2.050113895216398,300.887997,0.0,-2.050113895216398,,,2026-08-24T16:17:32.147962+00:00,2026-08-24T16:20:51.404239+00:00,142
2026-08-24,PMI,trail_activate+2_lock+1_distance2_floor-2,reclaim,resting,STOP_LIMIT,2026-08-24T14:00:57+00:00,,1787590980000,1787593260000,2026-08-24T17:44:00+00:00,2026-08-24T17:45:59.823000+00:00,4.64,,4.547199999999999,4.7328,,,,2026-08-24T17:48:07.795576+00:00,2026-08-24T17:48:07.796119+00:00,4.52,floor,-2.5862068965517264,127.973119,0.0,-2.5862068965517264,,,2026-08-24T17:45:59.998395+00:00,2026-08-24T17:48:07.795576+00:00,90
2026-08-24,PMI,trail_activate+2_lock+1_distance2_floor-2,first,resting,STOP_LIMIT,2026-08-24T14:00:57+00:00,,1787598180000,0,2026-08-24T19:13:00+00:00,2026-08-24T19:14:30.630000+00:00,4.66,,4.5668,4.7532000000000005,2026-08-24T19:16:03.291835+00:00,4.77,4.7066,2026-08-24T19:16:49.849827+00:00,2026-08-24T19:16:49.850146+00:00,4.7,trail,0.858369098712447,139.220146,2.360515021459215,-0.858369098712447,2026-08-24T19:15:23.414305+00:00,2026-08-24T19:16:03.291835+00:00,,,168
2026-08-24,PMI,trail_activate+2_lock+1_distance2_floor-2,reclaim,resting,STOP_LIMIT,2026-08-24T14:00:57+00:00,,1787598180000,1787598780000,2026-08-24T19:17:00+00:00,2026-08-24T19:18:50.818000+00:00,4.77,,4.6746,4.865399999999999,,,,2026-08-24T19:19:41.054606+00:00,2026-08-24T19:19:41.060493+00:00,4.65,floor,-2.5157232704402355,50.242493,0.8385744234800846,-2.5157232704402355,,,2026-08-24T19:19:41.041666+00:00,2026-08-24T19:19:41.054606+00:00,134
2026-08-24,PMI,trail_activate+1_lock+0_distance1_floor-1,first,resting,limit,2026-08-24T08:16:49+00:00,2026-08-24T13:32:44.106000+00:00,1787571120000,0,2026-08-24T11:33:49.292000+00:00,2026-08-24T11:33:49.292000+00:00,4.37,,4.3263,4.4137,,,,2026-08-24T11:44:06.229082+00:00,2026-08-24T11:44:06.235088+00:00,4.32,floor,-1.1441647597253963,616.943088,0.2288329519450752,-1.1441647597253963,,,2026-08-24T11:44:06.229082+00:00,,252
2026-08-24,PMI,trail_activate+1_lock+0_distance1_floor-1,reclaim,reactive,limit,2026-08-24T08:16:49+00:00,2026-08-24T13:32:44.106000+00:00,1787572860000,1787572860000,2026-08-24T12:11:34.390000+00:00,2026-08-24T12:11:34.390000+00:00,4.4,,4.356,4.444000000000001,,,,2026-08-24T12:18:01.852811+00:00,2026-08-24T12:18:01.853881+00:00,4.35,floor,-1.1363636363636525,387.463881,0.9090909090909097,-1.1363636363636525,,,2026-08-24T12:18:01.852811+00:00,,232
2026-08-24,PMI,trail_activate+1_lock+0_distance1_floor-1,reclaim,reactive,limit,2026-08-24T08:16:49+00:00,2026-08-24T13:32:44.106000+00:00,1787577360000,1787577360000,2026-08-24T13:24:27.770000+00:00,2026-08-24T13:24:27.770000+00:00,4.48,,4.4352,4.524800000000001,2026-08-24T13:27:59.292471+00:00,4.56,4.514399999999999,2026-08-24T13:28:44.224777+00:00,2026-08-24T13:28:44.225096+00:00,4.51,trail,0.6696428571428428,256.455096,1.7857142857142672,-0.8928571428571435,2026-08-24T13:27:59.292471+00:00,,,,523
2026-08-24,PMI,trail_activate+1_lock+0_distance1_floor-1,reclaim,resting,STOP_LIMIT,2026-08-24T14:00:57+00:00,,1787583540000,1787587020000,2026-08-24T16:15:00+00:00,2026-08-24T16:15:50.517000+00:00,4.39,,4.3461,4.4338999999999995,,,,2026-08-24T16:17:32.147962+00:00,2026-08-24T16:17:32.148130+00:00,4.33,floor,-1.366742596810925,101.63113,0.0,-1.366742596810925,,,2026-08-24T16:17:32.147962+00:00,,76
2026-08-24,PMI,trail_activate+1_lock+0_distance1_floor-1,reclaim,resting,STOP_LIMIT,2026-08-24T14:00:57+00:00,,1787590980000,1787593260000,2026-08-24T17:44:00+00:00,2026-08-24T17:45:59.823000+00:00,4.64,,4.5935999999999995,4.6864,,,,2026-08-24T17:45:59.998395+00:00,2026-08-24T17:45:59.999334+00:00,4.59,floor,-1.077586206896548,0.176334,0.0,-1.077586206896548,,,2026-08-24T17:45:59.998395+00:00,,2
2026-08-24,PMI,trail_activate+1_lock+0_distance1_floor-1,first,resting,STOP_LIMIT,2026-08-24T14:00:57+00:00,,1787598180000,0,2026-08-24T19:13:00+00:00,2026-08-24T19:14:30.630000+00:00,4.66,,4.6134,4.7066,2026-08-24T19:15:23.414305+00:00,4.77,4.7223,2026-08-24T19:16:49.847834+00:00,2026-08-24T19:16:49.848673+00:00,4.71,trail,1.072961373390554,139.218673,2.360515021459215,-0.858369098712447,2026-08-24T19:15:23.414305+00:00,2026-08-24T19:16:03.291835+00:00,,,164
2026-08-24,PMI,trail_activate+1_lock+0_distance1_floor-1,reclaim,resting,STOP_LIMIT,2026-08-24T14:00:57+00:00,,1787598180000,1787598780000,2026-08-24T19:17:00+00:00,2026-08-24T19:18:50.818000+00:00,4.77,,4.7223,4.817699999999999,,,,2026-08-24T19:19:41.041666+00:00,2026-08-24T19:19:41.042006+00:00,4.7,floor,-1.4675052410901341,50.224006,0.8385744234800846,-1.4675052410901341,,,2026-08-24T19:19:41.041666+00:00,,117
2026-08-24,PMI,trail_activate+1_lock+0_distance2_floor-1,first,resting,limit,2026-08-24T08:16:49+00:00,2026-08-24T13:32:44.106000+00:00,1787571120000,0,2026-08-24T11:33:49.292000+00:00,2026-08-24T11:33:49.292000+00:00,4.37,,4.3263,4.4137,,,,2026-08-24T11:44:06.229082+00:00,2026-08-24T11:44:06.235088+00:00,4.32,floor,-1.1441647597253963,616.943088,0.2288329519450752,-1.1441647597253963,,,2026-08-24T11:44:06.229082+00:00,,252
2026-08-24,PMI,trail_activate+1_lock+0_distance2_floor-1,reclaim,reactive,limit,2026-08-24T08:16:49+00:00,2026-08-24T13:32:44.106000+00:00,1787572860000,1787572860000,2026-08-24T12:11:34.390000+00:00,2026-08-24T12:11:34.390000+00:00,4.4,,4.356,4.444000000000001,,,,2026-08-24T12:18:01.852811+00:00,2026-08-24T12:18:01.853881+00:00,4.35,floor,-1.1363636363636525,387.463881,0.9090909090909097,-1.1363636363636525,,,2026-08-24T12:18:01.852811+00:00,,232
2026-08-24,PMI,trail_activate+1_lock+0_distance2_floor-1,reclaim,reactive,limit,2026-08-24T08:16:49+00:00,2026-08-24T13:32:44.106000+00:00,1787577360000,1787577360000,2026-08-24T13:24:27.770000+00:00,2026-08-24T13:24:27.770000+00:00,4.48,,4.4352,4.524800000000001,2026-08-24T13:27:59.292471+00:00,4.56,4.48,2026-08-24T13:29:31.152658+00:00,2026-08-24T13:29:31.420978+00:00,4.47,trail,-0.22321428571430074,303.650978,1.7857142857142672,-0.8928571428571435,2026-08-24T13:27:59.292471+00:00,,,,575
2026-08-24,PMI,trail_activate+1_lock+0_distance2_floor-1,reclaim,resting,STOP_LIMIT,2026-08-24T14:00:57+00:00,,1787583540000,1787587020000,2026-08-24T16:15:00+00:00,2026-08-24T16:15:50.517000+00:00,4.39,,4.3461,4.4338999999999995,,,,2026-08-24T16:17:32.147962+00:00,2026-08-24T16:17:32.148130+00:00,4.33,floor,-1.366742596810925,101.63113,0.0,-1.366742596810925,,,2026-08-24T16:17:32.147962+00:00,,76
2026-08-24,PMI,trail_activate+1_lock+0_distance2_floor-1,reclaim,resting,STOP_LIMIT,2026-08-24T14:00:57+00:00,,1787590980000,1787593260000,2026-08-24T17:44:00+00:00,2026-08-24T17:45:59.823000+00:00,4.64,,4.5935999999999995,4.6864,,,,2026-08-24T17:45:59.998395+00:00,2026-08-24T17:45:59.999334+00:00,4.59,floor,-1.077586206896548,0.176334,0.0,-1.077586206896548,,,2026-08-24T17:45:59.998395+00:00,,2
2026-08-24,PMI,trail_activate+1_lock+0_distance2_floor-1,first,resting,STOP_LIMIT,2026-08-24T14:00:57+00:00,,1787598180000,0,2026-08-24T19:13:00+00:00,2026-08-24T19:14:30.630000+00:00,4.66,,4.6134,4.7066,2026-08-24T19:15:23.414305+00:00,4.77,4.6746,2026-08-24T19:17:58.791558+00:00,2026-08-24T19:17:58.792543+00:00,4.64,trail,-0.42918454935623307,208.162543,2.360515021459215,-0.858369098712447,2026-08-24T19:15:23.414305+00:00,2026-08-24T19:16:03.291835+00:00,,,225
2026-08-24,PMI,trail_activate+1_lock+0_distance2_floor-1,reclaim,resting,STOP_LIMIT,2026-08-24T14:00:57+00:00,,1787598180000,1787598780000,2026-08-24T19:18:00+00:00,2026-08-24T19:18:50.818000+00:00,4.77,,4.7223,4.817699999999999,,,,2026-08-24T19:19:41.041666+00:00,2026-08-24T19:19:41.042006+00:00,4.7,floor,-1.4675052410901341,50.224006,0.8385744234800846,-1.4675052410901341,,,2026-08-24T19:19:41.041666+00:00,,117
2026-08-24,PMI,trail_activate+2_lock+1_distance1_floor-1,first,resting,limit,2026-08-24T08:16:49+00:00,2026-08-24T13:32:44.106000+00:00,1787571120000,0,2026-08-24T11:33:49.292000+00:00,2026-08-24T11:33:49.292000+00:00,4.37,,4.3263,4.4574,,,,2026-08-24T11:44:06.229082+00:00,2026-08-24T11:44:06.235088+00:00,4.32,floor,-1.1441647597253963,616.943088,0.2288329519450752,-1.1441647597253963,,,2026-08-24T11:44:06.229082+00:00,,252
2026-08-24,PMI,trail_activate+2_lock+1_distance1_floor-1,reclaim,reactive,limit,2026-08-24T08:16:49+00:00,2026-08-24T13:32:44.106000+00:00,1787572860000,1787572860000,2026-08-24T12:11:34.390000+00:00,2026-08-24T12:11:34.390000+00:00,4.4,,4.356,4.488,,,,2026-08-24T12:18:01.852811+00:00,2026-08-24T12:18:01.853881+00:00,4.35,floor,-1.1363636363636525,387.463881,0.9090909090909097,-1.1363636363636525,,,2026-08-24T12:18:01.852811+00:00,,232
2026-08-24,PMI,trail_activate+2_lock+1_distance1_floor-1,reclaim,reactive,limit,2026-08-24T08:16:49+00:00,2026-08-24T13:32:44.106000+00:00,1787577360000,1787577360000,2026-08-24T13:24:27.770000+00:00,2026-08-24T13:24:27.770000+00:00,4.48,,4.4352,4.5696,,,,2026-08-24T13:30:33.828866+00:00,2026-08-24T13:30:33.829995+00:00,4.43,floor,-1.1160714285714444,366.059995,1.7857142857142672,-1.1160714285714444,2026-08-24T13:27:59.292471+00:00,,2026-08-24T13:30:33.828866+00:00,,720
2026-08-24,PMI,trail_activate+2_lock+1_distance1_floor-1,reclaim,resting,STOP_LIMIT,2026-08-24T14:00:57+00:00,,1787583540000,1787587020000,2026-08-24T16:15:00+00:00,2026-08-24T16:15:50.517000+00:00,4.39,,4.3461,4.477799999999999,,,,2026-08-24T16:17:32.147962+00:00,2026-08-24T16:17:32.148130+00:00,4.33,floor,-1.366742596810925,101.63113,0.0,-1.366742596810925,,,2026-08-24T16:17:32.147962+00:00,,76
2026-08-24,PMI,trail_activate+2_lock+1_distance1_floor-1,reclaim,resting,STOP_LIMIT,2026-08-24T14:00:57+00:00,,1787590980000,1787593260000,2026-08-24T17:44:00+00:00,2026-08-24T17:45:59.823000+00:00,4.64,,4.5935999999999995,4.7328,,,,2026-08-24T17:45:59.998395+00:00,2026-08-24T17:45:59.999334+00:00,4.59,floor,-1.077586206896548,0.176334,0.0,-1.077586206896548,,,2026-08-24T17:45:59.998395+00:00,,2
2026-08-24,PMI,trail_activate+2_lock+1_distance1_floor-1,first,resting,STOP_LIMIT,2026-08-24T14:00:57+00:00,,1787598180000,0,2026-08-24T19:13:00+00:00,2026-08-24T19:14:30.630000+00:00,4.66,,4.6134,4.7532000000000005,2026-08-24T19:16:03.291835+00:00,4.77,4.7223,2026-08-24T19:16:49.847834+00:00,2026-08-24T19:16:49.848673+00:00,4.71,trail,1.072961373390554,139.218673,2.360515021459215,-0.858369098712447,2026-08-24T19:15:23.414305+00:00,2026-08-24T19:16:03.291835+00:00,,,164
2026-08-24,PMI,trail_activate+2_lock+1_distance1_floor-1,reclaim,resting,STOP_LIMIT,2026-08-24T14:00:57+00:00,,1787598180000,1787598780000,2026-08-24T19:17:00+00:00,2026-08-24T19:18:50.818000+00:00,4.77,,4.7223,4.865399999999999,,,,2026-08-24T19:19:41.041666+00:00,2026-08-24T19:19:41.042006+00:00,4.7,floor,-1.4675052410901341,50.224006,0.8385744234800846,-1.4675052410901341,,,2026-08-24T19:19:41.041666+00:00,,117
2026-08-24,PMI,trail_activate+2_lock+1_distance2_floor-1,first,resting,limit,2026-08-24T08:16:49+00:00,2026-08-24T13:32:44.106000+00:00,1787571120000,0,2026-08-24T11:33:49.292000+00:00,2026-08-24T11:33:49.292000+00:00,4.37,,4.3263,4.4574,,,,2026-08-24T11:44:06.229082+00:00,2026-08-24T11:44:06.235088+00:00,4.32,floor,-1.1441647597253963,616.943088,0.2288329519450752,-1.1441647597253963,,,2026-08-24T11:44:06.229082+00:00,,252
2026-08-24,PMI,trail_activate+2_lock+1_distance2_floor-1,reclaim,reactive,limit,2026-08-24T08:16:49+00:00,2026-08-24T13:32:44.106000+00:00,1787572860000,1787572860000,2026-08-24T12:11:34.390000+00:00,2026-08-24T12:11:34.390000+00:00,4.4,,4.356,4.488,,,,2026-08-24T12:18:01.852811+00:00,2026-08-24T12:18:01.853881+00:00,4.35,floor,-1.1363636363636525,387.463881,0.9090909090909097,-1.1363636363636525,,,2026-08-24T12:18:01.852811+00:00,,232
2026-08-24,PMI,trail_activate+2_lock+1_distance2_floor-1,reclaim,reactive,limit,2026-08-24T08:16:49+00:00,2026-08-24T13:32:44.106000+00:00,1787577360000,1787577360000,2026-08-24T13:24:27.770000+00:00,2026-08-24T13:24:27.770000+00:00,4.48,,4.4352,4.5696,,,,2026-08-24T13:30:33.828866+00:00,2026-08-24T13:30:33.829995+00:00,4.43,floor,-1.1160714285714444,366.059995,1.7857142857142672,-1.1160714285714444,2026-08-24T13:27:59.292471+00:00,,2026-08-24T13:30:33.828866+00:00,,720
2026-08-24,PMI,trail_activate+2_lock+1_distance2_floor-1,reclaim,resting,STOP_LIMIT,2026-08-24T14:00:57+00:00,,1787583540000,1787587020000,2026-08-24T16:15:00+00:00,2026-08-24T16:15:50.517000+00:00,4.39,,4.3461,4.477799999999999,,,,2026-08-24T16:17:32.147962+00:00,2026-08-24T16:17:32.148130+00:00,4.33,floor,-1.366742596810925,101.63113,0.0,-1.366742596810925,,,2026-08-24T16:17:32.147962+00:00,,76
2026-08-24,PMI,trail_activate+2_lock+1_distance2_floor-1,reclaim,resting,STOP_LIMIT,2026-08-24T14:00:57+00:00,,1787590980000,1787593260000,2026-08-24T17:44:00+00:00,2026-08-24T17:45:59.823000+00:00,4.64,,4.5935999999999995,4.7328,,,,2026-08-24T17:45:59.998395+00:00,2026-08-24T17:45:59.999334+00:00,4.59,floor,-1.077586206896548,0.176334,0.0,-1.077586206896548,,,2026-08-24T17:45:59.998395+00:00,,2
2026-08-24,PMI,trail_activate+2_lock+1_distance2_floor-1,first,resting,STOP_LIMIT,2026-08-24T14:00:57+00:00,,1787598180000,0,2026-08-24T19:13:00+00:00,2026-08-24T19:14:30.630000+00:00,4.66,,4.6134,4.7532000000000005,2026-08-24T19:16:03.291835+00:00,4.77,4.7066,2026-08-24T19:16:49.849827+00:00,2026-08-24T19:16:49.850146+00:00,4.7,trail,0.858369098712447,139.220146,2.360515021459215,-0.858369098712447,2026-08-24T19:15:23.414305+00:00,2026-08-24T19:16:03.291835+00:00,,,168
2026-08-24,PMI,trail_activate+2_lock+1_distance2_floor-1,reclaim,resting,STOP_LIMIT,2026-08-24T14:00:57+00:00,,1787598180000,1787598780000,2026-08-24T19:17:00+00:00,2026-08-24T19:18:50.818000+00:00,4.77,,4.7223,4.865399999999999,,,,2026-08-24T19:19:41.041666+00:00,2026-08-24T19:19:41.042006+00:00,4.7,floor,-1.4675052410901341,50.224006,0.8385744234800846,-1.4675052410901341,,,2026-08-24T19:19:41.041666+00:00,,117
2026-08-24,XPON,trail_activate+1_lock+0_distance1_floor-2,first,resting,STOP_LIMIT,2026-08-24T12:34:07+00:00,,1787578320000,0,2026-08-24T13:33:00+00:00,2026-08-24T13:33:26.763000+00:00,8.73,,8.5554,8.817300000000001,,,,2026-08-24T13:33:27.834087+00:00,2026-08-24T13:33:27.834495+00:00,8.53,floor,-2.290950744559004,1.071495,0.0,-2.290950744559004,,,2026-08-24T13:33:26.855906+00:00,2026-08-24T13:33:27.834087+00:00,72
2026-08-24,XPON,trail_activate+1_lock+0_distance1_floor-2,first,resting,STOP_LIMIT,2026-08-24T12:34:07+00:00,,1787580660000,0,2026-08-24T14:29:00+00:00,2026-08-24T14:54:06.629000+00:00,7.13,,6.9874,7.2013,,,,2026-08-24T14:54:31.455395+00:00,2026-08-24T14:54:31.456534+00:00,6.97,floor,-2.244039270687239,24.827534,0.8415147265077207,-2.244039270687239,,,2026-08-24T14:54:08.319750+00:00,2026-08-24T14:54:31.455395+00:00,824
2026-08-24,XPON,trail_activate+1_lock+0_distance1_floor-2,reclaim,resting,STOP_LIMIT,2026-08-24T12:34:07+00:00,,1787580660000,1787583300000,2026-08-24T14:58:00+00:00,2026-08-24T15:01:19.240000+00:00,7.3,,7.154,7.373,,,,2026-08-24T15:02:06.349992+00:00,2026-08-24T15:02:06.350196+00:00,7.15,floor,-2.054794520547938,47.110196,0.0,-2.054794520547938,,,2026-08-24T15:01:24.699758+00:00,2026-08-24T15:02:06.349992+00:00,471
2026-08-24,XPON,trail_activate+1_lock+0_distance1_floor-2,first,resting,STOP_LIMIT,2026-08-24T12:34:07+00:00,,1787588820000,0,2026-08-24T16:49:00+00:00,2026-08-24T17:03:07.843000+00:00,7.65,,7.497,7.726500000000001,,,,2026-08-24T17:03:14.983958+00:00,2026-08-24T17:03:14.984253+00:00,7.49,floor,-2.0915032679738577,7.141253,0.0,-2.0915032679738577,,,2026-08-24T17:03:08.565098+00:00,2026-08-24T17:03:14.983958+00:00,76
2026-08-24,XPON,trail_activate+1_lock+0_distance1_floor-2,reclaim,resting,STOP_LIMIT,2026-08-24T12:34:07+00:00,,1787588820000,1787592660000,2026-08-24T17:35:00+00:00,2026-08-24T18:06:35.580000+00:00,7.52,,7.369599999999999,7.595199999999999,,,,2026-08-24T18:08:50.457353+00:00,2026-08-24T18:08:50.470090+00:00,7.36,floor,-2.1276595744680753,134.89009,0.0,-2.1276595744680753,,,2026-08-24T18:06:44.104586+00:00,2026-08-24T18:08:50.457353+00:00,419
2026-08-24,XPON,trail_activate+1_lock+0_distance1_floor-2,first,resting,STOP_LIMIT,2026-08-24T12:34:07+00:00,,1787595660000,0,2026-08-24T18:36:00+00:00,2026-08-24T18:38:43.267000+00:00,7.38,,7.2324,7.4538,,,,2026-08-24T18:38:43.739449+00:00,2026-08-24T18:38:43.740208+00:00,7.23,floor,-2.0325203252032447,0.473208,0.0,-2.0325203252032447,,,2026-08-24T18:38:43.738048+00:00,2026-08-24T18:38:43.739449+00:00,7
