session_day_et,split,symbol,buy_signal_ts,entry_ts,entry_px,reached_5,checkpoint_minutes,checkpoint_ts,quote_ts,bar_close_ts,missing_state,price_vs_entry_pct,max_up_so_far_pct,max_down_so_far_pct,touched_plus_2,touched_minus_3,volume_ratio_20,macd_histogram,macd_histogram_pct,macd_histogram_direction,stochastic,rsi,dot_consensus,atr_trailing_stop,atr_direction,vwap,price_vs_vwap_pct,above_vwap,minutes_since_flip,last_bar_direction,latest_minute_new_low
2026-08-24,build,BTCT,2026-08-24T17:29:00+00:00,2026-08-24T17:29:00.001103+00:00,2.09,True,0,2026-08-24T17:29:00.001103+00:00,2026-08-24T17:29:00.001103+00:00,2026-08-24T17:29:00+00:00,,-0.4784688995215225,-0.4784688995215225,-0.4784688995215225,False,False,4.141468107471274,0.0018877075384617914,0.09032093485463116,rising,100.0,52.48143610537903,3,1.9250027479917584,long,2.078737309540008,0.541804412144975,True,1.8383333333333334e-05,up,
2026-08-24,build,BTCT,2026-08-24T17:29:00+00:00,2026-08-24T17:29:00.001103+00:00,2.09,True,3,2026-08-24T17:32:00.001103+00:00,2026-08-24T17:31:58.614774+00:00,2026-08-24T17:32:00+00:00,,0.4784688995215447,1.435406698564612,-1.4354066985645786,False,False,0.7862844768134297,0.013542514909257591,0.6418253511496489,rising,88.23529411764704,55.263468605926015,3,1.96644140697178,long,2.0788252945841457,1.4996308490700105,True,3.0000183833333334,down,False
2026-08-24,build,BTCT,2026-08-24T17:29:00+00:00,2026-08-24T17:29:00.001103+00:00,2.09,True,5,2026-08-24T17:34:00.001103+00:00,2026-08-24T17:33:58.619760+00:00,2026-08-24T17:34:00+00:00,,0.0,1.435406698564612,-1.4354066985645786,False,False,0.12461481665649557,0.012258460113931079,0.5851293610468294,falling,79.41176470588252,52.173216493702355,3,1.9793225004619392,long,2.078835430217113,0.7775781357160616,True,5.000018383333333,down,False
2026-08-24,build,BTCT,2026-08-24T17:29:00+00:00,2026-08-24T17:29:00.001103+00:00,2.09,True,10,2026-08-24T17:39:00.001103+00:00,2026-08-24T17:38:59.873777+00:00,2026-08-24T17:39:00+00:00,,0.0,1.435406698564612,-2.392344497607646,False,False,0.5587110094339314,0.00569755849246819,0.2719598325760472,rising,61.111111111111384,52.583992128100085,3,1.990458000369551,long,2.078832838150663,0.7777037938134335,True,10.000018383333332,up,False
2026-08-24,build,BTCT,2026-08-24T18:48:00+00:00,2026-08-24T18:48:04.154702+00:00,1.95,False,0,2026-08-24T18:48:04.154702+00:00,2026-08-24T18:48:04.154702+00:00,2026-08-24T18:48:00+00:00,,-0.512820512820511,-0.512820512820511,-0.512820512820511,False,False,1.5819008567085027,0.008264469369131722,0.4249084508551014,rising,75.00000000000006,56.897395737153225,3,1.822927833654448,long,2.0723117272875546,-6.143464113586461,False,0.06924503333333334,flat,
2026-08-24,build,BTCT,2026-08-24T18:48:00+00:00,2026-08-24T18:48:04.154702+00:00,1.95,False,3,2026-08-24T18:51:04.154702+00:00,2026-08-24T18:51:03.244207+00:00,2026-08-24T18:51:00+00:00,,-2.051282051282055,0.512820512820511,-2.051282051282055,False,False,0.6501580575002088,0.006107896471826486,0.31976841379124055,falling,40.09999999999986,47.51288025634759,0,1.822927833654448,long,2.072206047215116,-7.8228729924311295,False,3.069245033333333,down,True
2026-08-24,build,BTCT,2026-08-24T18:48:00+00:00,2026-08-24T18:48:04.154702+00:00,1.95,False,5,2026-08-24T18:53:04.154702+00:00,2026-08-24T18:53:01.637974+00:00,2026-08-24T18:53:00+00:00,,-2.564102564102566,0.512820512820511,-2.564102564102566,False,False,0.16061428825359608,0.00411098815180169,0.21467301053794724,falling,44.999999999999986,48.70838495403564,2,1.8282080325318895,long,2.072179847271165,-7.585241574381374,False,5.069245033333333,flat,True
2026-08-24,build,BTCT,2026-08-24T18:48:00+00:00,2026-08-24T18:48:04.154702+00:00,1.95,False,10,2026-08-24T18:58:04.154702+00:00,2026-08-24T18:58:02.219803+00:00,2026-08-24T18:58:00+00:00,,-1.538461538461544,0.512820512820511,-2.564102564102566,False,False,0.33002135291767914,0.002847881556915571,0.1475662758130251,rising,44.296296296296276,53.66583423239954,3,1.8566712081000496,long,2.0719128820712553,-6.854191761638528,False,10.069245033333335,up,False
2026-08-24,build,BTCT,2026-08-24T19:47:00+00:00,2026-08-24T19:47:00.061639+00:00,1.87,False,0,2026-08-24T19:47:00.061639+00:00,2026-08-24T19:47:00.061639+00:00,2026-08-24T19:47:00+00:00,,-0.5347593582887722,-0.5347593582887722,-0.5347593582887722,False,False,1.5112324040439284,0.00368309532546994,0.1969569692764674,rising,85.71428571428599,51.02410965224163,3,1.7910552580402257,long,2.067901326039669,-9.570153253815006,False,0.0010273166666666667,up,
2026-08-24,build,BTCT,2026-08-24T19:47:00+00:00,2026-08-24T19:47:00.061639+00:00,1.87,False,3,2026-08-24T19:50:00.061639+00:00,2026-08-24T19:49:59.574982+00:00,2026-08-24T19:50:00+00:00,,-1.0695187165775444,-0.5347593582887722,-1.0695187165775444,False,False,1.1653747876025808,0.00399091007130499,0.21514340007034988,falling,64.28571428571433,46.99153708326849,3,1.7930202921165956,long,2.0677292812024435,-10.288062520386386,False,3.0010273166666668,up,False
2026-08-24,build,BTCT,2026-08-24T19:47:00+00:00,2026-08-24T19:47:00.061639+00:00,1.87,False,5,2026-08-24T19:52:00.061639+00:00,2026-08-24T19:51:56.294950+00:00,2026-08-24T19:52:00+00:00,,-1.0695187165775444,-0.5347593582887722,-1.0695187165775444,False,False,0.3603902568527245,0.0034371935889007093,0.18579424804868697,falling,57.14285714285732,45.38340644686459,0,1.7984162336932763,long,2.0676408375057482,-10.526046572396696,False,5.001027316666667,down,False
2026-08-24,build,BTCT,2026-08-24T19:47:00+00:00,2026-08-24T19:47:00.061639+00:00,1.87,False,10,2026-08-24T19:57:00.061639+00:00,2026-08-24T19:56:59.330216+00:00,2026-08-24T19:57:00+00:00,,-3.7433155080213942,-0.5347593582887722,-3.7433155080213942,False,True,1.5775037553038247,-0.0018465907049219441,-0.10258837249566355,falling,0.0,31.80905566543872,0,1.8635340548347097,short,2.067066009662249,-12.920052306693696,False,10.001027316666667,down,True
2026-08-24,build,DAIC,2026-08-24T15:55:00+00:00,2026-08-24T15:55:00.214528+00:00,2.28,True,0,2026-08-24T15:55:00.214528+00:00,2026-08-24T15:55:00.214528+00:00,2026-08-24T15:55:00+00:00,,-1.754385964912264,-1.754385964912264,-1.754385964912264,False,False,2.0852658894998677,0.024617780161945102,1.0758108710372372,rising,92.47560975609755,61.5780522403897,3,1.617743903200769,long,1.788706655178798,27.930423547916128,True,0.0035754666666666666,up,
2026-08-24,build,DAIC,2026-08-24T15:55:00+00:00,2026-08-24T15:55:00.214528+00:00,2.28,True,3,2026-08-24T15:58:00.214528+00:00,2026-08-24T15:57:52.114689+00:00,,strategy_bar,17.543859649122815,18.42105263157896,-3.50877192982455,True,True,,,,,,,,,,,,,3.0035754666666667,,False
2026-08-24,build,DAIC,2026-08-24T15:55:00+00:00,2026-08-24T15:55:00.214528+00:00,2.28,True,5,2026-08-24T16:00:00.214528+00:00,2026-08-24T16:00:00.046966+00:00,,strategy_bar,14.91228070175441,18.42105263157896,-3.50877192982455,True,True,,,,,,,,,,,,,5.003575466666666,,False
2026-08-24,build,DAIC,2026-08-24T15:55:00+00:00,2026-08-24T15:55:00.214528+00:00,2.28,True,10,2026-08-24T16:05:00.214528+00:00,2026-08-24T16:04:57.475563+00:00,,strategy_bar,10.964912280701755,18.42105263157896,-3.50877192982455,True,True,,,,,,,,,,,,,10.003575466666666,,False
2026-08-24,build,DAIC,2026-08-24T16:57:00+00:00,2026-08-24T16:57:00.261108+00:00,2.64,True,0,2026-08-24T16:57:00.261108+00:00,2026-08-24T16:57:00.261108+00:00,2026-08-24T16:57:00+00:00,,-0.37878787878788955,-0.37878787878788955,-0.37878787878788955,False,False,1.763136024825455,0.03105792336818093,1.1809096337711382,rising,100.0,67.00685752821576,3,2.0521852814636854,long,1.9174241291574363,37.16318471259079,True,0.0043518,up,
2026-08-24,build,DAIC,2026-08-24T16:57:00+00:00,2026-08-24T16:57:00.261108+00:00,2.64,True,3,2026-08-24T17:00:00.261108+00:00,2026-08-24T16:59:57.221944+00:00,,strategy_bar,1.1363636363636243,3.0303030303030276,-1.8939393939394034,True,False,,,,,,,,,,,,,3.0043518000000002,,False
2026-08-24,build,DAIC,2026-08-24T16:57:00+00:00,2026-08-24T16:57:00.261108+00:00,2.64,True,5,2026-08-24T17:02:00.261108+00:00,2026-08-24T17:01:34.280392+00:00,,strategy_bar,2.2727272727272707,3.0303030303030276,-1.8939393939394034,True,False,,,,,,,,,,,,,5.004351799999999,,False
2026-08-24,build,DAIC,2026-08-24T16:57:00+00:00,2026-08-24T16:57:00.261108+00:00,2.64,True,10,2026-08-24T17:07:00.261108+00:00,,,"strategy_bar,executable_quote",,13.636363636363624,-1.8939393939394034,True,False,,,,,,,,,,,,,10.0043518,,
2026-08-24,build,LUCY,2026-08-24T18:51:00+00:00,2026-08-24T18:51:00.619173+00:00,1.1,False,0,2026-08-24T18:51:00.619173+00:00,2026-08-24T18:51:00.619173+00:00,2026-08-24T18:51:00+00:00,,-0.909090909090915,-0.909090909090915,-0.909090909090915,False,False,2.964662137083995,0.0017762763327909183,0.16221701669323457,rising,89.99999999999977,65.53792549286959,3,1.0432922648439464,long,1.0508344244038341,4.202905288454195,True,0.01031955,up,
2026-08-24,build,LUCY,2026-08-24T18:51:00+00:00,2026-08-24T18:51:00.619173+00:00,1.1,False,3,2026-08-24T18:54:00.619173+00:00,2026-08-24T18:53:55.903403+00:00,2026-08-24T18:54:00+00:00,,-0.909090909090915,-0.909090909090915,-1.8181818181818188,False,False,1.010812154496291,0.0027493610508771147,0.2510832009933438,rising,89.99999999999977,64.04369882738791,3,1.0469656396001006,long,1.0509169141274937,4.194726079664024,True,3.0103195499999997,down,False
2026-08-24,build,LUCY,2026-08-24T18:51:00+00:00,2026-08-24T18:51:00.619173+00:00,1.1,False,5,2026-08-24T18:56:00.619173+00:00,2026-08-24T18:55:59.507775+00:00,2026-08-24T18:56:00+00:00,,-2.7272727272727337,-0.909090909090915,-2.7272727272727337,False,False,2.5885219927207594,-9.74763572313183e-05,-0.009109088611467926,falling,0.33333333333329634,48.89556053984775,0,1.0469656396001006,long,1.0509649495747821,1.8207125207134522,True,5.01031955,down,False
2026-08-24,build,LUCY,2026-08-24T18:51:00+00:00,2026-08-24T18:51:00.619173+00:00,1.1,False,10,2026-08-24T19:01:00.619173+00:00,2026-08-24T19:00:44.467274+00:00,2026-08-24T19:01:00+00:00,,-2.7272727272727337,-0.909090909090915,-3.6363636363636376,False,True,0.26442336001381783,-0.000997243994815389,-0.09276688323864084,falling,37.49999999999972,51.498874433182685,3,1.0469656396001006,long,1.0509849759046093,2.2850016552063757,True,10.01031955,up,False
2026-08-24,build,LUCY,2026-08-24T19:20:00+00:00,2026-08-24T19:20:00.988445+00:00,1.11,False,0,2026-08-24T19:20:00.988445+00:00,2026-08-24T19:20:00.988445+00:00,2026-08-24T19:20:00+00:00,,-0.9009009009009028,-0.9009009009009028,-0.9009009009009028,False,False,8.338737556618176,0.003625374769809073,0.3266397666284416,rising,93.20000000000016,67.89256872184845,3,1.0279206033300436,long,1.0511164277720495,5.592489154845426,True,0.016474083333333334,up,
2026-08-24,build,LUCY,2026-08-24T19:20:00+00:00,2026-08-24T19:20:00.988445+00:00,1.11,False,3,2026-08-24T19:23:00.988445+00:00,2026-08-24T19:22:31.898382+00:00,2026-08-24T19:23:00+00:00,,-2.7027027027027084,-0.9009009009009028,-2.7027027027027084,False,False,0.7895228950953785,0.005208076374460537,0.4778051719688566,rising,66.66666666666677,58.724795112893034,3,1.0279206033300436,long,1.0511749747637564,3.6934883504974314,True,3.0164740833333337,up,False
2026-08-24,build,LUCY,2026-08-24T19:20:00+00:00,2026-08-24T19:20:00.988445+00:00,1.11,False,5,2026-08-24T19:25:00.988445+00:00,2026-08-24T19:24:57.118007+00:00,2026-08-24T19:25:00+00:00,,-3.603603603603611,-0.9009009009009028,-3.603603603603611,False,True,0.7028371400142965,0.003963886829725184,0.3687336585790869,falling,46.666666666666586,52.957144194793486,0,1.0279206033300436,long,1.051190791092786,2.264975027270033,True,5.016474083333334,down,True
2026-08-24,build,LUCY,2026-08-24T19:20:00+00:00,2026-08-24T19:20:00.988445+00:00,1.11,False,10,2026-08-24T19:30:00.988445+00:00,2026-08-24T19:29:59.549653+00:00,2026-08-24T19:30:00+00:00,,-2.7027027027027084,-0.9009009009009028,-3.603603603603611,False,True,0.1541989841126791,0.001895156867297989,0.17547748771277674,falling,25.0,53.578560364086975,1,1.0385425218761477,long,1.0512168757441998,2.738076691874225,True,10.016474083333332,down,False
2026-08-24,build,LUCY,2026-08-24T19:56:00+00:00,2026-08-24T19:56:00.913644+00:00,1.13,False,0,2026-08-24T19:56:00.913644+00:00,2026-08-24T19:56:00.913644+00:00,2026-08-24T19:56:00+00:00,,-0.8849557522123686,-0.8849557522123686,-0.8849557522123686,False,False,5.526227620953439,0.0061262388541641,0.5421450313419558,rising,100.0,74.42151039889902,3,1.0644069590014598,long,1.05164338672084,7.450873011571546,True,0.0152274,up,
2026-08-24,build,LUCY,2026-08-24T19:56:00+00:00,2026-08-24T19:56:00.913644+00:00,1.13,False,3,2026-08-24T19:59:00.913644+00:00,2026-08-24T19:58:59.099505+00:00,2026-08-24T19:59:00+00:00,,-1.7699115044247593,-0.8849557522123686,-1.7699115044247593,False,False,1.3296201620282768,0.004504479004926468,0.4058089193627448,falling,66.66666666666691,62.41599710736451,0,1.0644069590014598,long,1.0518585471462427,5.527497305745022,True,3.0152274,down,False
2026-08-24,build,LUCY,2026-08-24T19:56:00+00:00,2026-08-24T19:56:00.913644+00:00,1.13,False,5,2026-08-24T20:01:00.913644+00:00,,,"strategy_bar,executable_quote",,-0.8849557522123686,-3.539823008849541,False,True,,,,,,,,,,,,,5.0152274,,
2026-08-24,build,LUCY,2026-08-24T19:56:00+00:00,2026-08-24T19:56:00.913644+00:00,1.13,False,10,2026-08-24T20:06:00.913644+00:00,,,"strategy_bar,executable_quote",,-0.8849557522123686,-3.539823008849541,False,True,,,,,,,,,,,,,10.015227399999999,,
2026-08-24,build,PMI,2026-08-24T11:34:00+00:00,2026-08-24T11:34:00.855962+00:00,4.37,False,0,2026-08-24T11:34:00.855962+00:00,2026-08-24T11:34:00.855962+00:00,2026-08-24T11:34:00+00:00,,-0.22883295194507935,-0.22883295194507935,-0.22883295194507935,False,False,1.3344896220080278,0.02136906325503611,0.4901161297026631,rising,94.11764705882365,47.15927402849477,3,4.2437268599078966,long,4.38867674346108,-0.6534257394055332,False,0.014266033333333334,up,
2026-08-24,build,PMI,2026-08-24T11:34:00+00:00,2026-08-24T11:34:00.855962+00:00,4.37,False,3,2026-08-24T11:37:00.855962+00:00,2026-08-24T11:36:58.741342+00:00,2026-08-24T11:37:00+00:00,,-0.22883295194507935,-0.22883295194507935,-0.22883295194507935,False,False,0.5672630881378397,0.02150578597929459,0.49325197200216947,falling,91.66666666666686,47.12143645281919,3,4.283388152272844,long,4.387726721528323,-0.6319154151575135,False,3.0142660333333335,flat,False
2026-08-24,build,PMI,2026-08-24T11:34:00+00:00,2026-08-24T11:34:00.855962+00:00,4.37,False,5,2026-08-24T11:39:00.855962+00:00,2026-08-24T11:38:58.809044+00:00,2026-08-24T11:39:00+00:00,,-0.22883295194507935,-0.22883295194507935,-0.22883295194507935,False,False,0.832328065161766,0.018203793913087737,0.41751820901577374,falling,91.65971643035883,47.12143645281919,1,4.29836841745462,long,4.387129511130379,-0.618388653937596,False,5.014266033333333,flat,False
2026-08-24,build,PMI,2026-08-24T11:34:00+00:00,2026-08-24T11:34:00.855962+00:00,4.37,False,10,2026-08-24T11:44:00.855962+00:00,2026-08-24T11:43:59.952449+00:00,2026-08-24T11:44:00+00:00,,-0.4576659038901698,0.22883295194506825,-0.4576659038901698,False,False,0.9095294656575197,0.01020769584868519,0.23414831629051938,falling,23.75000000000014,46.79688886044502,0,4.312104629736766,long,4.385940900246509,-0.6028558261016115,False,10.014266033333334,down,True
2026-08-24,build,PMI,2026-08-24T12:02:00+00:00,2026-08-24T12:02:02.082785+00:00,4.34,False,0,2026-08-24T12:02:02.082785+00:00,2026-08-24T12:02:02.082785+00:00,2026-08-24T12:02:00+00:00,,-0.4608294930875445,-0.4608294930875445,-0.4608294930875445,False,False,4.054815503706338,0.0036337093653654104,0.08391938488141824,rising,87.09677419354861,55.29809588127281,3,4.158716492955514,long,4.366626186364027,-0.8387754023553184,False,0.03471308333333333,up,
2026-08-24,build,PMI,2026-08-24T12:02:00+00:00,2026-08-24T12:02:02.082785+00:00,4.34,False,3,2026-08-24T12:05:02.082785+00:00,2026-08-24T12:04:50.410610+00:00,2026-08-24T12:05:00+00:00,,-0.691244239631339,-0.4608294930875445,-0.691244239631339,False,False,0.6123521989063888,0.009741131645001545,0.2254995982453249,rising,80.51612903225812,53.559981708115075,3,4.2062868443932215,long,4.365840392282019,-1.054559675690614,False,3.0347130833333336,up,False
2026-08-24,build,PMI,2026-08-24T12:02:00+00:00,2026-08-24T12:02:02.082785+00:00,4.34,False,5,2026-08-24T12:07:02.082785+00:00,2026-08-24T12:07:00.604988+00:00,2026-08-24T12:07:00+00:00,,-1.8433179723502335,-0.4608294930875445,-1.8433179723502335,False,False,0.6887131560028756,0.005461617950119391,0.128206994134258,falling,41.935483870967595,43.05859549148941,0,4.212189475514577,long,4.365223691731066,-2.4104994190879303,False,5.034713083333333,down,True
2026-08-24,build,PMI,2026-08-24T12:02:00+00:00,2026-08-24T12:02:02.082785+00:00,4.34,False,10,2026-08-24T12:12:02.082785+00:00,2026-08-24T12:11:58.820370+00:00,2026-08-24T12:12:00+00:00,,1.1520737327188835,1.1520737327188835,-1.8433179723502335,False,False,2.5231805382181323,0.01262404329460541,0.2869165957091164,rising,99.92857142857096,64.79715336672538,3,4.248818157869294,long,4.364063521146613,0.8211722556222378,True,10.034713083333333,up,False
2026-08-24,build,PMI,2026-08-24T12:50:00+00:00,2026-08-24T12:50:03.990114+00:00,4.32,False,0,2026-08-24T12:50:03.990114+00:00,2026-08-24T12:50:03.990114+00:00,2026-08-24T12:50:00+00:00,,-0.23148148148149916,-0.23148148148149916,-0.23148148148149916,False,False,0.9210974088058468,0.0008417334569610323,0.019509409131093575,rising,84.49999999999966,50.080360927943794,3,4.231394051680334,long,4.3604144951528205,-1.0529846463876447,False,0.0665019,up,
2026-08-24,build,PMI,2026-08-24T12:50:00+00:00,2026-08-24T12:50:03.990114+00:00,4.32,False,3,2026-08-24T12:53:03.990114+00:00,2026-08-24T12:52:52.337314+00:00,2026-08-24T12:53:00+00:00,,0.0,0.23148148148146586,-0.23148148148149916,False,False,0.31105140881514187,0.006312572017809687,0.14608377343815807,rising,82.90909090909109,51.21457223796547,3,4.254272193075414,long,4.360055624174475,-0.8911726712622303,False,3.0665019,down,False
2026-08-24,build,PMI,2026-08-24T12:50:00+00:00,2026-08-24T12:50:03.990114+00:00,4.32,False,5,2026-08-24T12:55:03.990114+00:00,2026-08-24T12:54:34.267379+00:00,2026-08-24T12:55:00+00:00,,-0.6944444444444531,0.23148148148146586,-0.6944444444444531,False,False,0.7387883337503823,0.004782429898490951,0.11139805498336752,falling,57.363636363636196,44.3500523942299,0,4.268934203568265,long,4.3597474556975016,-1.5286999161018833,False,5.0665019000000004,down,True
