population,symbol,date,entry_time_et,entry_ts,entry_px,max_down_pct,low_time_et,minutes_to_low,entry_volume_ratio_20,entry_vs_vwap_pct,entry_macd_histogram,entry_macd_histogram_pct,entry_macd_direction,entry_stochastic,entry_rsi,entry_dot_count,entry_atr_trail,entry_atr_stop_vs_fill_pct,entry_atr_stop_position,scanner_confirm_time_et,scanner_age_minutes,scanner_confirm_path,scanner_rank_score,scanner_force_watchlist,scanner_price,scanner_day_volume,scanner_float_used,scanner_change_pct,scanner_reconfirm_seq,scanner_removal,scanner_removal_time_et,bar1_close_vs_entry_pct,bar1_close_above_entry,bar1_traded_above_entry,bar1_direction,bar1_running_low_pct,bar1_volume_ratio_20,bar1_macd_histogram,bar1_macd_histogram_pct,bar1_macd_direction,bar1_stochastic,bar1_rsi,bar1_dot_count,bar1_price_vs_vwap_pct,bar1_above_vwap,bar1_atr_stop_vs_price_pct,bar1_atr_stop_position,bar1_post_fill_trade_prints,bar1_missing_state,bar2_close_vs_entry_pct,bar2_close_above_entry,bar2_traded_above_entry,bar2_direction,bar2_running_low_pct,bar2_volume_ratio_20,bar2_macd_histogram,bar2_macd_histogram_pct,bar2_macd_direction,bar2_stochastic,bar2_rsi,bar2_dot_count,bar2_price_vs_vwap_pct,bar2_above_vwap,bar2_atr_stop_vs_price_pct,bar2_atr_stop_position,bar2_post_fill_trade_prints,bar2_missing_state,bar3_close_vs_entry_pct,bar3_close_above_entry,bar3_traded_above_entry,bar3_direction,bar3_running_low_pct,bar3_volume_ratio_20,bar3_macd_histogram,bar3_macd_histogram_pct,bar3_macd_direction,bar3_stochastic,bar3_rsi,bar3_dot_count,bar3_price_vs_vwap_pct,bar3_above_vwap,bar3_atr_stop_vs_price_pct,bar3_atr_stop_position,bar3_post_fill_trade_prints,bar3_missing_state,bar4_close_vs_entry_pct,bar4_close_above_entry,bar4_traded_above_entry,bar4_direction,bar4_running_low_pct,bar4_volume_ratio_20,bar4_macd_histogram,bar4_macd_histogram_pct,bar4_macd_direction,bar4_stochastic,bar4_rsi,bar4_dot_count,bar4_price_vs_vwap_pct,bar4_above_vwap,bar4_atr_stop_vs_price_pct,bar4_atr_stop_position,bar4_post_fill_trade_prints,bar4_missing_state,bar5_close_vs_entry_pct,bar5_close_above_entry,bar5_traded_above_entry,bar5_direction,bar5_running_low_pct,bar5_volume_ratio_20,bar5_macd_histogram,bar5_macd_histogram_pct,bar5_macd_direction,bar5_stochastic,bar5_rsi,bar5_dot_count,bar5_price_vs_vwap_pct,bar5_above_vwap,bar5_atr_stop_vs_price_pct,bar5_atr_stop_position,bar5_post_fill_trade_prints,bar5_missing_state,first_five_shape
other_73,PMI,2026-08-24,11:58:00,2026-08-24T15:58:00.551569+00:00,4.35,-2.9885,12:05:50,7.83,2.2442156610613817,-4.646063486473606,0.009504815000450452,0.21854671082408894,rising,99.57142857142873,56.392147500662745,3,4.2101538008935355,-3.214855151872742,below,10:00:57,117.05919281666667,PATH_C_EXTREME_MOVER,37.5,True,4.38,8493086,2338634,36.449,2,,,-0.45977011494251485,False,True,down,-1.1471264367816092,3.186791401244104,0.011343670479098861,0.2619785330045926,rising,76.92307692307705,53.249031139527894,3,-5.0644943348961196,False,-2.7678106029206617,below,203,,-0.002298850574711242,False,False,up,-1.1471264367816092,0.4677882330576941,0.013394951580659748,0.30793700040598054,rising,83.94957983193284,56.000675053185965,3,-4.625388136927578,False,-3.212630154864815,below,49,,-0.45977011494251485,False,False,flat,-1.1471264367816092,0.19158239307994593,0.012901372578252981,0.29795317732685866,falling,64.25297891842365,52.66265421520476,2,-5.060580800599479,False,-2.7678106029206617,below,44,,-0.45977011494251485,False,False,flat,-1.1471264367816092,0.22588664235996023,0.01207916546390636,0.2789645603673524,falling,64.25297891842365,52.66265421520476,2,-5.0592835406138565,False,-2.6262217818477374,below,46,,-0.6689655172413711,False,False,down,-1.1471264367816092,0.28809229925255436,0.010485810468948965,0.2426765365768466,falling,55.91200733272235,51.048891129693004,0,-5.257187378424522,False,-2.2544451971396207,below,33,,sub_1pct_failed_bounce
other_73,BTCT,2026-08-24,12:06:00,2026-08-24T16:06:00.301511+00:00,2.31,-6.9264,12:47:07,41.11,1.8701219760082906,11.694370860516035,0.009883995640270149,0.429720257391859,rising,88.29411764705893,61.142535135555036,3,2.0796709693064885,-9.970953709675822,below,09:49:29,136.52169185,PATH_C_EXTREME_MOVER,13.3,True,1.54,58054475,16976004,35.088,1,,,4.329004329004338,True,True,up,-0.43290043290044045,3.443393163547778,0.01900518098074966,0.7885967211929319,rising,92.85714285714285,69.14033254614272,3,16.411241749492955,True,-11.090175292730676,below,3691,,2.2900432900432754,True,True,down,-0.43290043290044045,1.5482729447014592,0.020623388698576228,0.8727998941375525,rising,76.03571428571416,63.14210559007976,3,14.086942267133363,True,-9.317923930543358,below,2121,,0.44588744588744955,True,True,down,-0.43290043290044045,1.3086043576628386,0.017694220889478415,0.7625833249785983,falling,60.82142857142856,58.22223501120457,3,11.99348259035773,True,-7.653028683998153,below,1404,,0.43290043290042934,True,True,down,-0.43290043290044045,0.38441632531436637,0.01472755648508834,0.6348084691848422,falling,60.71428571428564,58.18785046703089,1,11.968697338740153,True,-7.641087265293489,below,593,,0.6493506493506551,True,True,up,-0.43290043290044045,0.5945259164448335,0.012197573929383726,0.5246268356724182,falling,62.50000000000004,58.6264124802334,2,12.194300090944864,True,-7.8397085830025475,below,670,,sub_1pct_failed_bounce
other_73,DAIC,2026-08-24,12:57:00,2026-08-24T16:57:00.261108+00:00,2.64,-16.6667,13:24:46,27.77,1.763136024825455,37.684717734311675,0.03105792336818093,1.1809096337711382,rising,100.0,67.00685752821576,3,2.0521852814636854,-22.265709035466465,below,09:44:37,192.38768513333335,PATH_C_EXTREME_MOVER,40.0,True,1.75,2497003,1210000,310.798,0,,,-0.37878787878788955,False,False,flat,-1.8939393939394034,0.39553304985163706,0.03545451018159956,1.3480802350418086,rising,100.0,67.00685752821576,3,36.88899052311505,True,-18.64075189464074,below,1157,,,,,,-1.8939393939394034,,,,,,,,,,,,0,"strategy_bar,trade_prints",,,,,-1.8939393939394034,,,,,,,,,,,,0,"strategy_bar,trade_prints",,,,,-1.8939393939394034,,,,,,,,,,,,0,"strategy_bar,trade_prints",,,,,-1.8939393939394034,,,,,,,,,,,,0,"strategy_bar,trade_prints",incomplete_first_five
other_73,BTCT,2026-08-24,13:29:00,2026-08-24T17:29:00.001103+00:00,2.09,-4.3062,13:55:56,26.94,4.141468107471274,0.541804412144975,0.0018877075384617914,0.09032093485463116,rising,100.0,52.48143610537903,3,1.9250027479917584,-7.894605359245999,below,09:49:29,219.51668505,PATH_C_EXTREME_MOVER,13.3,True,1.54,58054475,16976004,35.088,1,,,1.1961722488038395,True,True,up,-1.4354066985645786,1.543649168196763,0.008100827121232793,0.38301783079114854,rising,96.87500000000007,56.29117612946076,3,1.7432624204323677,True,-8.226846411659261,below,731,,1.1961722488038395,True,True,flat,-1.4354066985645786,1.3134087925373306,0.011861792322277652,0.5608412445521348,rising,91.17647058823547,56.29117612946076,3,1.741094823107514,True,-7.243415663606367,below,607,,0.9569377990430672,True,True,down,-1.4354066985645786,0.7862844768134297,0.013542514909257591,0.6418253511496489,rising,88.23529411764704,55.263468605926015,3,1.4996308490700105,True,-6.8037247880673,below,425,,0.004784688995229658,True,True,down,-1.4354066985645786,0.4487047870628867,0.012849526149735249,0.614780448291242,falling,76.52941176470597,51.252818958529026,3,0.5419524638891282,True,-5.91639601111048,below,267,,0.23923444976077235,True,True,down,-1.4354066985645786,0.12461481665649557,0.012258460113931079,0.5851293610468294,falling,79.41176470588252,52.173216493702355,3,0.7775781357160616,True,-5.521599023296464,below,103,,sub_1pct_failed_bounce
other_73,XPON,2026-08-24,13:32:00,2026-08-24T17:32:00.617511+00:00,7.22,-7.0637,14:18:45,46.75,1.0683851313590464,-6.210682976285742,0.04681731499724409,0.648448247167469,rising,100.0,57.169155974995135,3,6.716326047448338,-6.976093525646288,below,08:34:07,297.8936251833333,PATH_C_EXTREME_MOVER,60.0,True,5.81,4773178,962335,69.141,0,,,-1.1066481994459698,False,False,down,-2.0775623268697974,0.644558285751806,0.048688797879461926,0.6819063861775314,rising,83.71096142069815,53.60324412953063,3,-7.242996896207476,False,-5.935126294472937,below,519,,3.371191135734075,True,True,up,-2.0775623268697974,2.3234886155278565,0.06862960072315157,0.9195487408306076,rising,93.57894736842105,63.52864789617113,3,-3.0308097373487164,False,-8.818518766688943,below,1836,,2.4930747922437657,True,True,down,-2.0775623268697974,1.3543924993578218,0.0740158620814326,1.000214352451792,rising,82.45614035087726,60.78260018224622,3,-3.84776272459203,False,-8.037315265311662,below,1172,,1.3684210526315965,True,True,down,-2.0775623268697974,0.7807177415222912,0.06869261054670053,0.9385775065133701,falling,68.21052631578955,57.36265484443409,3,-4.898682501396523,False,-7.017015489329714,below,618,,0.9002770083102574,True,True,down,-2.0775623268697974,0.6015524383566736,0.059804290360511755,0.8209236837407241,falling,60.90909090909093,55.951429297717404,1,-5.334574875949216,False,-6.58560507389242,below,562,,sub_1pct_failed_bounce
never_touched_plus_1,PMI,2026-08-24,13:42:00,2026-08-24T17:42:00.137546+00:00,4.63,-3.4557,13:56:09,14.15,9.247097382619854,1.2868754085599399,0.011801835645032885,0.25493780150417744,rising,99.56222639149459,72.88881538450138,3,4.480901640520768,-3.220266943395933,below,10:00:57,221.05229243333332,PATH_C_EXTREME_MOVER,37.5,True,4.38,8493086,2338634,36.449,2,,,-1.1879049676025821,False,False,down,-2.591792656587477,3.445196677221479,0.012549247114106155,0.27430048336844054,rising,65.6035021888681,60.29781844585168,3,0.08366044269942918,True,-2.056794742715451,below,152,,-0.8682505399567941,False,False,up,-2.591792656587477,1.3005314160675212,0.013306754789144426,0.2899201444320978,rising,74.8592870544092,62.213748316812314,3,0.40715947951299736,True,-2.372616660404203,below,80,,-0.9719222462203025,False,False,flat,-2.591792656587477,0.5294937296795169,0.012749725769766478,0.27807471689785124,falling,71.85741088180107,61.182515391056775,3,0.302049896076273,True,-2.270411329972344,below,40,,-0.7775377969762354,False,False,up,-2.591792656587477,1.5737021984665203,0.012249595555429295,0.26664335122832594,falling,77.48592870544108,62.439661781447384,3,0.4983686988417668,True,-2.4618711249288605,below,63,,-0.6695464362850956,False,False,down,-2.591792656587477,1.2435227233731025,0.011528156100660186,0.250666581879978,falling,80.61288305190757,63.153608180605026,2,0.607122520951453,True,-2.5679138830013493,below,76,,never_reclaimed_entry
never_touched_plus_1,PMI,2026-08-24,14:17:00,2026-08-24T18:17:00.122862+00:00,4.51,-1.1086,14:33:33,16.56,0.49803637640141296,-1.3141289454300042,0.010107806783586632,0.22412485384568684,rising,93.91824526420737,57.52596219926931,3,4.431026111830438,-1.751083994890501,below,10:00:57,256.0520477,PATH_C_EXTREME_MOVER,37.5,True,4.38,8493086,2338634,36.449,2,,,-0.22838137472284137,False,False,down,-0.44124168514412254,0.6609292765015472,0.009873392147884227,0.21942334262026864,falling,81.04651162790681,55.0239906506472,3,-1.5391661801203438,False,-1.5261881496446694,below,21,,-0.44124168514412254,False,False,down,-0.44124168514412254,0.34456476030277544,0.008684196739867322,0.19340764659734352,falling,65.92105263157873,52.70076630536773,3,-1.7490602829555835,False,-1.315647494923533,below,11,,,,False,,-0.44124168514412254,,,,,,,,,,,,13,strategy_bar,-0.22172949002217113,False,False,flat,-0.6651884700665023,0.5393888724075622,0.00818355423272311,0.18185676072718024,falling,77.52808988764048,54.81932464900544,2,-1.53218639792565,False,-1.2189740165070129,below,15,,-0.44345898004433115,False,False,flat,-0.6651884700665023,0.028676301904106447,0.0068521043664265665,0.15260811506517966,falling,63.38028169014098,52.27244385970365,1,-1.7509897820991327,False,-0.9989717314658253,below,12,,never_reclaimed_entry
never_touched_plus_1,PMI,2026-08-24,14:43:00,2026-08-24T18:43:00.203558+00:00,4.62,-4.329,14:58:19,15.32,4.762507165306082,1.099099922425828,0.008887850343661009,0.1923777130662556,rising,100.0,76.40776335831748,3,4.504439311630988,-2.5013136010608616,below,10:00:57,282.0533926333334,PATH_C_EXTREME_MOVER,37.5,True,4.38,8493086,2338634,36.449,2,,,-0.515151515151524,False,False,down,-1.0822510822510734,7.246097895764643,0.011379184205964857,0.2475780907263578,rising,84.13333333333304,69.03406464798259,3,0.577120563761957,True,-1.9964468119100909,below,128,,-1.0584415584415474,False,False,down,-1.0822510822510734,0.5723501922997395,0.010672137808506853,0.2334697952026176,falling,66.64392905866329,62.21500499790978,2,0.02783303944215998,True,-1.4583073739146468,below,58,,-1.9480519480519431,False,False,down,-2.16450216450218,1.7964443754366897,0.0069520665857464164,0.153467253548486,falling,37.80234968901196,52.98563653957013,0,-0.8712475805660813,False,-0.5642536063799608,below,82,,-1.515151515151525,False,False,up,-2.16450216450218,1.0213788490598756,0.005421916148352756,0.11916299227148915,falling,51.624049758120144,56.37693402015733,2,-0.43338912539814256,False,-1.0013338103079472,below,59,,-1.4696969696969653,False,False,up,-2.16450216450218,1.4690088713941603,0.004189884821815246,0.09204289936106952,falling,53.07532826537683,56.72987126936218,2,-0.38725695367156643,False,-1.047004423650888,below,34,,never_reclaimed_entry
never_touched_plus_1,BTCT,2026-08-24,14:48:04,2026-08-24T18:48:04.154702+00:00,1.95,-6.6667,15:22:50,34.77,1.5819008567085027,-5.902187671719073,0.008264469369131722,0.4249084508551014,rising,75.00000000000006,56.897395737153225,3,1.822927833654448,-6.516521351053939,below,09:49:29,298.5859117,PATH_C_EXTREME_MOVER,13.3,True,1.54,58054475,16976004,35.088,1,,,-1.533333333333331,False,True,down,-1.538461538461544,0.43942464190821534,0.007499655094706004,0.39058669312567074,falling,50.09999999999988,50.04281996856685,3,-7.343551228515077,False,-5.060786747854373,below,244,,-0.517948717948713,False,False,up,-1.538461538461544,0.23581188211154636,0.008009483746756843,0.41288126948589327,rising,69.89999999999995,54.71474179777017,3,-6.38727428222955,False,-6.029803925230781,below,131,,-2.046153846153853,False,False,down,-2.051282051282055,0.6501580575002088,0.006107896471826486,0.31976841379124055,falling,40.09999999999986,47.51288025634759,0,-7.8228729924311295,False,-4.563748827053649,below,235,,-1.7948717948717885,False,False,flat,-2.051282051282055,0.18891083188430885,0.004995116560842897,0.2608415958664698,falling,44.999999999999986,48.70838495403564,2,-7.58576856174612,False,-4.807946023266418,below,85,,-1.7948717948717885,False,False,flat,-2.051282051282055,0.16061428825359608,0.00411098815180169,0.21467301053794724,falling,44.999999999999986,48.70838495403564,2,-7.585241574381374,False,-4.532217622355638,below,81,,sub_1pct_failed_bounce
never_touched_plus_1,LUCY,2026-08-24,14:51:00,2026-08-24T18:51:00.619173+00:00,1.1,-5.4545,15:11:34,20.57,2.964662137083995,4.678717641369512,0.0017762763327909183,0.16221701669323457,rising,89.99999999999977,65.53792549286959,3,1.0432922648439464,-5.155248650550337,below,09:36:58,314.0436528833333,PATH_C_EXTREME_MOVER,70.0,True,1.072,65157089,8609196,56.748,0,,,-0.454545454545463,False,False,flat,-1.8181818181818188,1.9979307384881009,0.002578805675413635,0.2355073676176836,rising,89.99999999999977,65.53792549286959,3,4.199468214529722,True,-4.722167594160142,below,275,,-0.9000000000000008,False,False,down,-1.8181818181818188,1.4662986432375695,0.002599811918994591,0.2384929748641951,rising,80.19999999999997,61.88602324829734,3,3.7304465956607746,True,-4.293893693794482,below,185,,-0.454545454545463,False,False,down,-1.8181818181818188,1.010812154496291,0.0027493610508771147,0.2510832009933438,rising,89.99999999999977,64.04369882738791,3,4.194726079664024,True,-4.3866995798994886,below,157,,-2.7181818181818196,False,False,down,-2.7272727272727337,1.5955021619292196,0.0010636060305057038,0.09939314367869392,falling,25.24999999999997,48.89556053984775,0,1.8234219325992118,True,-2.1618877114194412,below,249,,-2.7181818181818196,False,False,down,-2.7272727272727337,2.5885219927207594,-9.74763572313183e-05,-0.009109088611467926,falling,0.33333333333329634,48.89556053984775,0,1.8207125207134522,True,-2.1618877114194412,below,290,,never_reclaimed_entry
other_73,XPON,2026-08-24,14:52:00,2026-08-24T18:52:00.470706+00:00,7.4,-7.5676,14:55:51,3.86,2.8146450606232247,-3.534638769221232,0.018629584546129313,0.25226248539105367,rising,60.7142857142857,65.664172444315,3,6.967672025313158,-5.842269928200572,below,08:34:07,377.8911784333333,PATH_C_EXTREME_MOVER,60.0,True,5.81,4773178,962335,69.141,0,,,1.0810810810810922,True,True,up,-0.9459459459459474,1.3450584549009934,0.02541085420370079,0.3397173021885132,rising,83.33333333333348,71.17384201792544,3,-2.488720728005911,False,-6.241475665099905,below,673,,3.1391891891891843,True,True,up,-0.9459459459459474,3.5542655064451525,0.03776079211755545,0.49474984103815955,rising,81.74576271186433,77.427325820031,3,-0.5000225357947308,False,-7.299973845362184,below,1911,,3.6486486486486447,True,True,up,-0.9459459459459474,2.3639298585615314,0.045554090501705516,0.5939255606480511,rising,88.13559322033893,78.6613625378215,3,-0.007239103694267612,False,-7.271508774963009,below,1690,,-2.8040540540540615,False,True,down,-7.567567567567579,6.485218023966076,0.017100150540541176,0.2377497468271279,falling,30.387931034482754,45.06017386251456,0,-6.193931279125742,False,-1.115394133328651,below,5143,,-1.9729729729729861,False,False,up,-7.567567567567579,1.6164915181295632,0.0017774924565388123,0.024503618094000725,falling,35.689655172413765,48.13321870380779,2,-5.378392151629874,False,-1.9537458373264815,below,1942,,sub_1pct_failed_bounce
other_73,PMI,2026-08-24,15:14:00,2026-08-24T19:14:00.205665+00:00,4.68,-3.8462,15:19:44,5.74,3.3572321196275716,2.4194557734123823,0.010980576170172993,0.2346276959438674,rising,100.0,69.25052197311578,3,4.515907640321265,-3.506247001682372,below,10:00:57,313.05342775,PATH_C_EXTREME_MOVER,37.5,True,4.38,8493086,2338634,36.449,2,,,-1.0940170940170857,False,False,down,-1.175213675213671,1.0448905469014342,0.01042080220769116,0.22512967092315847,falling,65.86666666666675,59.821755563586514,2,1.2973686412123264,True,-2.438912022095041,below,132,,1.9230769230769162,True,True,up,-1.2585470085469952,3.5485464112380662,0.01838830983328271,0.38549915793045514,rising,100.0,71.39060024674234,3,4.374486052823445,True,-4.919478201140237,below,387,,0.45726495726494676,True,True,down,-1.2585470085469952,2.302886426474665,0.017852025895338602,0.3797172309384142,falling,71.41666666666659,62.043639814517185,3,2.864640649218253,True,-3.5321204363463976,below,252,,-0.32051282051280827,False,True,down,-1.2585470085469952,1.6246047675812625,0.014028083438203144,0.30070918409867403,falling,56.23176323468123,57.72492340000522,2,2.064069069278296,True,-2.7794021477897113,below,149,,1.141025641025628,True,True,up,-1.2799145299145276,2.8879740005759365,0.015000076024482549,0.3168985512418674,rising,84.74364318466026,62.94464983660359,3,3.5497949716323474,True,-4.1842884648326635,below,269,,sub_1pct_failed_bounce
never_touched_plus_1,LUCY,2026-08-24,15:20:00,2026-08-24T19:20:00.988445+00:00,1.11,-6.3063,15:37:07,17.11,8.338737556618176,5.602002848795773,0.003625374769809073,0.3266397666284416,rising,93.20000000000016,67.89256872184845,3,1.0279206033300436,-7.394540240536617,below,09:36:58,343.0498074166666,PATH_C_EXTREME_MOVER,70.0,True,1.072,65157089,8609196,56.748,0,,,-2.7027027027027084,False,False,down,-2.7027027027027084,2.102815141395795,0.0043536819434511894,0.40311869846770276,rising,53.333333333333414,55.898466967539854,3,2.7445528300030997,True,-4.822166358329294,below,271,,-2.6936936936936995,False,False,down,-2.7027027027027084,0.8746860106587725,0.004624044115626879,0.428112592873519,rising,53.46666666666673,55.926510738923284,3,2.752878293140326,True,-4.830978304782563,below,87,,-1.8018018018018056,False,False,up,-2.7027027027027084,0.7895228950953785,0.005208076374460537,0.4778051719688566,rising,66.66666666666677,58.724795112893034,3,3.6934883504974314,True,-5.69535749265655,below,80,,-2.2522522522522626,False,False,flat,-2.7027027027027084,0.5448276552226892,0.004995341580309997,0.46040014565069093,falling,59.99999999999994,56.76454683518693,3,3.2170284219310785,True,-5.26077388663192,below,66,,-3.1531531531531654,False,False,down,-3.603603603603611,0.7028371400142965,0.003963886829725184,0.3687336585790869,falling,46.666666666666586,52.957144194793486,0,2.264975027270033,True,-4.379478759995936,below,115,,never_reclaimed_entry
never_touched_plus_1,BTCT,2026-08-24,15:47:00,2026-08-24T19:47:00.061639+00:00,1.87,-3.7433,15:56:58,9.98,1.5112324040439284,-9.570153253815006,0.00368309532546994,0.1969569692764674,rising,85.71428571428599,51.02410965224163,3,1.7910552580402257,-4.221643955068155,below,09:49:29,357.51769398333334,PATH_C_EXTREME_MOVER,13.3,True,1.54,58054475,16976004,35.088,1,,,-0.8021390374331583,False,False,down,-1.0695187165775444,0.24425305421093438,0.003919215241693665,0.21127844968699006,rising,64.28571428571433,46.99153708326849,3,-10.294536672722787,False,-3.4471559007964614,below,91,,-0.8021390374331583,False,False,up,-1.0695187165775444,0.3853646541927147,0.004008101638410786,0.2160701691865653,rising,64.28571428571433,46.99153708326849,3,-10.292970631812114,False,-3.4471559007964614,below,149,,-0.8021390374331583,False,False,up,-1.0695187165775444,1.1653747876025808,0.00399091007130499,0.21514340007034988,falling,64.28571428571433,46.99153708326849,3,-10.288062520386386,False,-3.341224144657917,below,199,,-0.8021390374331583,False,False,flat,-1.0695187165775444,0.5738607217623979,0.0038990360105714793,0.21019062051598272,falling,64.28571428571433,46.99153708326849,3,-10.285695436440246,False,-3.0503378062923803,below,111,,-1.0695187165775444,False,False,down,-1.0695187165775444,0.3603902568527245,0.0034371935889007093,0.18579424804868697,falling,57.14285714285732,45.38340644686459,0,-10.526046572396696,False,-2.788311692255341,below,199,,never_reclaimed_entry
never_touched_plus_1,LUCY,2026-08-24,15:56:00,2026-08-24T19:56:00.913644+00:00,1.13,-3.5398,15:59:35,3.57,5.526227620953439,7.450873011571546,0.0061262388541641,0.5421450313419558,rising,100.0,74.42151039889902,3,1.0644069590014598,-5.8046938936761165,below,09:36:58,379.0485607333333,PATH_C_EXTREME_MOVER,70.0,True,1.072,65157089,8609196,56.748,0,,,-1.0442477876106082,False,False,down,-1.7699115044247593,3.1602982620806217,0.006219121199002069,0.5561725271867348,rising,83.14285714285738,67.04550734797613,3,6.316807983686057,True,-4.810681541633011,below,571,,-1.7699115044247593,False,False,down,-1.7699115044247593,1.3454749441698137,0.0053771739268520715,0.48443008350018657,falling,71.42857142857166,62.41599710736451,2,5.532435601710595,True,-4.107481171039673,below,308,,-1.7699115044247593,False,False,down,-1.7699115044247593,1.3296201620282768,0.004504479004926468,0.4058089193627448,falling,66.66666666666691,62.41599710736451,0,5.527497305745022,True,-4.107481171039673,below,274,,-2.663716814159278,False,False,down,-3.539823008849541,2.649774245522772,0.0030034351382967842,0.27306438206171324,falling,48.63481228668976,56.812182849514855,0,4.557377582591182,True,-3.226933448362612,below,589,,,,,,-3.539823008849541,,,,,,,,,,,,0,"strategy_bar,trade_prints",incomplete_first_five
other_73,WVVIP,2026-08-25,11:55:00,2026-08-25T15:55:00.522967+00:00,5.78,-9.5156,11:55:04,0.07,1.9763379387009687,-30.12002331850886,0.07569269898571479,1.316394764968953,rising,100.0,65.3001385711717,3,5.198068244016204,-10.068023459927279,below,09:42:51,132.15871611666665,PATH_C_EXTREME_MOVER,55.0,True,9.71,4784156,10239573,266.415,0,FADE,14:24:39,-5.017301038062283,False,True,down,-6.055363321799312,1.7630989589742327,0.07382778949893738,1.3447684790334677,falling,57.97101449275364,55.17304912708281,2,-33.46542993615175,False,-5.317518323930715,below,148,,-3.114186851211087,False,True,up,-6.055363321799312,1.2708175624526874,0.0764640236698465,1.3654289941044018,rising,73.52941176470581,58.131484752007296,3,-32.00957617798308,False,-7.177352785424929,below,119,,1.903114186851207,True,True,up,-6.055363321799312,1.763948206901227,0.09309619424249531,1.5805805474107864,rising,93.5897435897435,64.73860755302925,3,-28.318845361177036,False,-11.74756801330723,below,236,,2.941176470588225,True,True,up,-6.055363321799312,2.8505244320723766,0.10273861300446632,1.726699378226325,rising,94.05881652577686,65.93632467797721,3,-27.295886528837176,False,-11.85339911346157,below,411,,6.747404844290661,True,True,up,-6.055363321799312,4.264338162333797,0.11747118335055905,1.9039089684045225,rising,98.05825242718441,69.96480601409004,3,-24.095676828477373,False,-12.20780871638203,below,555,,sub_1pct_failed_bounce
other_73,DAIC,2026-08-25,12:06:00,2026-08-25T16:06:00.328641+00:00,3.46,-5.4913,12:07:14,1.24,9.717848198020409,-10.900183941798304,0.023204906156015014,0.6723331446953414,rising,88.14634146341464,77.89833421970717,3,3.103629223253421,-10.29973343198206,below,04:14:09,471.85547735,PATH_C_EXTREME_MOVER,80.0,True,3.65,2271271,1210000,110.983,2205,,,-0.8670520231213841,False,True,down,-2.023121387283233,4.783866088183035,0.03222038344345722,0.9393697796926302,rising,79.0697674418605,74.91740176248396,3,-11.620948061594326,False,-9.515182995527095,below,2692,,-2.867052023121397,False,False,down,-5.491329479768781,2.7048912782339416,0.031603275327205874,0.9403497776483539,falling,62.97674418604647,66.10784658559997,2,-13.364747036530833,False,-7.652070243590181,below,1913,,-1.8786127167630062,False,False,up,-5.491329479768781,2.0264870401569666,0.03150771530287627,0.9280623064175632,falling,70.23809523809523,68.10407905041669,3,-12.453169754296201,False,-8.582349830532522,below,1366,,-3.6127167630057855,False,False,down,-5.491329479768781,1.7372704364698226,0.025660624544724307,0.7694340193320632,falling,55.95238095238093,61.28429005512355,1,-13.971292008226332,False,-6.9376544751597935,below,1342,,1.1560693641618602,True,True,up,-5.491329479768781,2.077585518469001,0.030815588512706882,0.8804453860773396,rising,95.23809523809524,70.13971079314811,3,-9.682490678408817,False,-11.324879335616544,below,1553,,sub_1pct_failed_bounce
other_73,PMI,2026-08-25,12:21:00,2026-08-25T16:21:00.067792+00:00,7.76,-1.8041,12:21:53,0.88,3.6270291672165764,-4.977067994792195,0.030139985074842005,0.3884619409553282,rising,99.6666666666667,62.36316827143802,3,7.286954157857345,-6.095951574003289,below,09:55:55,145.0844632,PATH_C_EXTREME_MOVER,13.3,True,7.1154,3072982,2338634,38.702,2206,,,-1.0953608247422641,False,True,down,-1.4175257731958713,1.974489580123383,0.028247420448992026,0.3680445661106453,falling,74.32432432432434,56.3889043559698,3,-6.007871366582329,False,-5.0559718845948565,below,262,,0.3350515463917514,True,True,up,-1.4175257731958713,1.1020850572837146,0.03264994911431995,0.4193417558993058,rising,89.767441860465,61.63201335984269,3,-4.643408723988651,False,-6.223238363361149,below,124,,0.6649484536082495,True,True,up,-1.4175257731958713,1.6477855612487657,0.03524288814239841,0.45116094196321377,rising,89.47597303761688,62.74447301577655,3,-4.322461235037711,False,-6.3171830505535205,below,241,,1.997422680412364,True,True,up,-1.4175257731958713,2.276152702032722,0.041450373868980525,0.523693921275812,rising,98.99658840056193,66.9168826712406,3,-3.047176108621341,False,-6.030429020109052,below,354,,1.546391752577314,True,True,down,-1.4175257731958713,3.201273277096928,0.04067114232264764,0.5161312477493355,falling,72.95447309773964,64.29214249830298,3,-3.4642902513249196,False,-5.613051484030851,below,475,,sub_1pct_failed_bounce
