session_day_et,symbol,entry_ts,entry_slot,entry_mode,entry_px,won,ret_pct,first_bid_ret_pct,future_mfe_pct,future_mae_pct,future_reached_plus_1,future_reached_plus_2,future_reached_plus_5,mae_before_plus_1_pct,mae_before_plus_2_pct,mae_before_plus_5_pct,seconds_to_plus_1,seconds_to_plus_2,seconds_to_plus_5,log_entry_price,spread_pct,minutes_since_0700,scanner_age_min,confirm_rank_score,log_confirm_day_volume,log_float_used,confirm_change_pct,vwap_dist_pct,macd_pct,histogram_pct,macd_delta_pct,macd_increasing,macd_above_signal,poly_volume_ratio_20,poly_volume_5_vs_prev_5,schwab_volume_ratio_5,is_reclaim,is_reactive,entry_sequence
2026-08-24,XPON,2026-08-24T18:55:09.410000+00:00,reclaim,resting,7.74,True,0.9999999999999988,-0.9043927648578847,3.229974160206718,-20.542635658914726,True,True,False,-1.0335917312661507,-1.0335917312661507,,2.042098,2.074,,0.9415114326344031,0.9043927648578847,475.15683333333334,381.04016666666666,60.0,6.67880772124129,5.983326732607903,69.141,0.9129808917061881,1.4505908098663371,0.4853692061481265,0.13058788633856797,1.0,1.0,2.129363063511779,2.1403238969530287,5.126177224925066,1.0,0.0,8.0
2026-08-25,AIXI,2026-08-25T16:22:56.155000+00:00,first,resting,1.16,False,-2.5862068965517264,-0.8620689655172422,17.241379310344847,-2.5862068965517264,True,True,True,-2.5862068965517264,-2.5862068965517264,-2.5862068965517264,392.341497,392.34675,422.503368,0.3344537511509309,0.8620689655172422,322.9359166666666,149.16925,65.0,8.202970709880306,5.964065781259843,212.5,-14.315232229007293,0.39294865317049643,0.37446209293143734,0.04768504053460788,1.0,1.0,0.4761937554757232,1.7966259453170448,1.1112919129754752,0.0,0.0,1.0
2026-08-25,AIXI,2026-08-25T16:29:11.222000+00:00,reclaim,resting,1.17,True,1.0000000000000038,-0.8547008547008554,16.239316239316253,-3.4188034188034218,True,True,True,-0.8547008547008554,-0.8547008547008554,-0.8547008547008554,17.27975,19.759119,352.968213,0.3364597338485295,0.8547008547008554,329.1870333333334,155.42036666666667,65.0,8.202970709880306,5.964065781259843,212.5,-13.47593710724014,0.4397101829197823,-0.034315915843759814,0.021249360373175884,1.0,0.0,0.9992082991697725,0.5460270831462098,9.074539604102624,1.0,0.0,2.0
2026-08-25,AIXI,2026-08-25T17:38:30.138000+00:00,reclaim,resting,1.29,False,-2.325581395348839,-0.7751937984496131,5.426356589147292,-11.627906976744196,True,True,True,-11.627906976744196,-11.627906976744196,-11.627906976744196,8143.345815,8144.103827,8194.09958,0.359835482339888,0.7751937984496131,398.5023,224.73563333333334,65.0,8.202970709880306,5.964065781259843,212.5,-3.322122040585842,2.015411627827382,0.7376316113601129,0.2430126584497365,1.0,1.0,1.5078056440231462,2.175719706483298,1.6334128711631626,1.0,0.0,3.0
2026-08-25,AIXI,2026-08-25T18:12:09.641000+00:00,first,resting,1.24,True,0.9999999999999972,-0.8064516129032264,9.677419354838717,-6.451612903225811,True,True,True,-1.6129032258064528,-1.6129032258064528,-6.451612903225811,34.271971,51.85327,6123.842815,0.35024801833416286,0.8064516129032264,432.16068333333334,258.3940166666667,65.0,8.202970709880306,5.964065781259843,212.5,-6.753430146989691,0.37189636926549985,0.19222642319580657,0.04859834550994735,1.0,1.0,2.075639302612442,1.2365149098506683,7.783833117175184,0.0,0.0,4.0
2026-08-25,AIXI,2026-08-25T19:44:25.800000+00:00,first,resting,1.25,True,0.9999999999999963,-0.8000000000000007,8.800000000000008,-3.200000000000003,True,True,True,-0.8000000000000007,-0.8000000000000007,-3.200000000000003,9.179353,86.358186,588.441827,0.3521825181113625,0.8000000000000007,524.43,350.6633333333333,65.0,8.202970709880306,5.964065781259843,212.5,-5.236561139497169,0.4628519782080315,0.237842826025838,0.06461453601191085,1.0,1.0,0.5141374745477967,0.37655411190144145,3.573662755334276,0.0,0.0,5.0
2026-08-25,AIXI,2026-08-25T19:53:58.736000+00:00,reclaim,resting,1.3,True,1.0000000000000093,-0.7692307692307698,4.615384615384619,-6.153846153846159,True,True,False,-1.5384615384615397,-1.5384615384615397,,15.505827,24.388505,,0.36172783601759284,0.7692307692307698,533.9789333333333,360.21226666666666,65.0,8.202970709880306,5.964065781259843,212.5,-1.342855774553833,1.0463700124693929,0.1006163238830804,0.010532507462166444,1.0,1.0,0.4160043165396618,0.7221172197824597,0.8723118924597016,1.0,0.0,6.0
2026-08-25,DAIC,2026-08-25T15:36:53.044000+00:00,first,resting,3.2,False,-2.187500000000009,-0.6250000000000006,31.25,-4.062500000000011,True,True,True,-4.062500000000011,-4.062500000000011,-4.062500000000011,1687.578452,1687.588926,1687.870554,0.6232492903979004,0.6250000000000006,276.8840666666667,442.7340666666667,80.0,6.35626914700066,6.0827857292373615,110.983,-21.588171099777117,0.2144969124935019,-0.14769689368648298,-0.01043943844084413,0.0,0.0,0.47810074225168564,0.8494710720256704,2.3068277211308468,0.0,0.0,1.0
2026-08-25,DAIC,2026-08-25T16:04:47.455000+00:00,first,resting,3.2,False,-1.8750000000000018,-0.3125000000000072,31.25,-2.187500000000009,True,True,True,-2.187500000000009,-2.187500000000009,-2.187500000000009,13.167452,13.177926,13.459554,0.6232492903979004,0.3125000000000072,304.7909166666667,470.64091666666667,80.0,6.35626914700066,6.0827857292373615,110.983,-21.093622151769598,0.23231293629867883,0.14134880891854737,0.09230751729208424,1.0,1.0,2.204042654782747,0.8887848456856517,6.610919031920882,0.0,0.0,2.0
2026-08-25,DAIC,2026-08-25T16:10:54.265000+00:00,reclaim,resting,3.52,False,-2.2727272727272747,-0.5681818181818187,19.318181818181824,-6.250000000000005,True,True,True,-2.8409090909090935,-2.8409090909090935,-3.1249999999999964,56.19061,59.344776,415.206729,0.6551384348113821,0.5681818181818187,310.90441666666663,476.75441666666666,80.0,6.35626914700066,6.0827857292373615,110.983,-12.595248377671469,1.8687324956198796,0.027935680063765976,0.023435703818717485,1.0,1.0,0.6099648638870205,0.48160238322924415,0.7495469260676281,1.0,0.0,3.0
2026-08-25,DAIC,2026-08-25T18:10:24.827000+00:00,reclaim,resting,3.78,False,-1.8518518518518476,-0.7936507936507886,8.201058201058203,-9.25925925925925,True,True,True,-6.3492063492063435,-6.3492063492063435,-6.3492063492063435,700.719295,766.659557,831.098308,0.6794278966121188,0.7936507936507886,430.41378333333336,596.2637833333333,80.0,6.35626914700066,6.0827857292373615,110.983,-3.897835694313549,1.7356296053891587,0.06404068985992019,-0.024134397127248623,0.0,1.0,0.29482854710175255,0.624977442868939,1.1441054075551302,1.0,0.0,4.0
2026-08-25,DAIC,2026-08-25T19:48:31.394000+00:00,reclaim,resting,3.94,False,-2.2842639593908594,-0.25380710659897937,1.2690355329949305,-4.314720812182739,True,False,False,-3.55329949238579,,,503.913367,,,0.6937269489236468,0.25380710659897937,528.5232333333333,694.3732333333334,80.0,6.35626914700066,6.0827857292373615,110.983,0.7544293049128145,2.6173043318360807,1.0159865119086762,0.19357840098234946,1.0,1.0,1.0090496741069361,1.2774205083326275,0.9162571224563335,1.0,0.0,5.0
2026-08-25,PMI,2026-08-25T16:19:28.916000+00:00,first,resting,7.69,True,1.0000000000000024,-0.910273081924581,44.34330299089726,-1.1703511053316091,True,True,True,-1.1703511053316091,-1.1703511053316091,-1.1703511053316091,230.422286,301.307935,577.499498,0.9390197764486665,0.910273081924581,319.48193333333336,143.56526666666664,13.3,6.487560157709481,6.368962445043238,38.702,-6.008188460369474,0.44386489005136837,0.26788774186403713,0.17186899126411453,1.0,1.0,4.465195246179966,3.118470193353189,2.032546467932713,0.0,0.0,1.0
2026-08-25,PMI,2026-08-25T16:24:30.693000+00:00,reclaim,resting,7.88,True,1.0000000000000027,-0.12690355329948969,40.86294416243654,-1.52284263959391,True,True,True,-0.7614213197969494,-1.52284263959391,-1.52284263959391,37.229139,227.729008,1069.913963,0.948412965778601,0.12690355329948969,324.51155,148.5948833333333,13.3,6.487560157709481,6.368962445043238,38.702,-3.631787646066737,0.9733261604929161,0.2103194010186219,0.08000187971746825,1.0,1.0,0.7731140707791897,0.6099477914663461,1.3603204797714923,1.0,0.0,2.0
2026-08-25,PMI,2026-08-25T18:39:19.411000+00:00,first,resting,9.7,False,-1.6494845360824757,-0.8247422680412378,8.65979381443299,-6.185567010309275,True,True,True,-2.0618556701030855,-3.0927835051546286,-6.185567010309275,81.096381,619.579565,2444.504964,1.0293837776852097,0.8247422680412378,459.32351666666665,283.40685,13.3,6.487560157709481,6.368962445043238,38.702,11.588178144617386,0.5847264108631531,0.4147579761046607,0.12436197681491788,1.0,1.0,1.2689538690897424,2.626388284354334,2.417805638023107,0.0,0.0,3.0
2026-08-25,PMI,2026-08-25T18:49:43.081000+00:00,reclaim,resting,9.9,False,-2.525252525252525,-0.5050505050505122,6.464646464646452,-8.080808080808087,True,True,True,-8.080808080808087,-8.080808080808087,-8.080808080808087,1523.276019,1778.965436,1821.951803,1.0374264979406236,0.5050505050505122,469.71801666666664,293.80134999999996,13.3,6.487560157709481,6.368962445043238,38.702,13.6329990586699,0.3835191756055049,-0.11619106621174975,0.09011881059235541,1.0,0.0,0.6208838887451094,0.6484854491807778,2.8254365747717403,1.0,0.0,4.0
2026-08-25,WVVIP,2026-08-25T15:59:03.415000+00:00,reclaim,resting,6.0,True,1.0000000000000084,-0.5000000000000042,2.9999999999999956,-46.5,True,True,False,-1.6666666666666607,-1.6666666666666607,,25.14275,25.68531,,0.8450980400142568,0.6666666666666672,299.05691666666667,136.20691666666667,55.0,6.679805423303694,7.010281888934955,266.415,-30.19697699701086,3.0874438640069393,1.0170040513855287,0.20079669220346197,1.0,1.0,2.605361750513871,1.7089070088669074,3.1866176296120536,1.0,0.0,1.0
2026-08-26,CRE,2026-08-26T13:36:59.147000+00:00,reclaim,resting,7.39,False,-2.0297699594045935,-0.4059539918809116,16.238159675236812,-23.410013531799727,True,True,True,-23.410013531799727,-23.410013531799727,-23.410013531799727,1617.657438,1617.685821,1618.03267,0.9237619608287003,0.4059539918809116,156.98578333333336,110.31911666666666,40.0,6.5414186001595525,6.214568354430011,149.416,6.788346238111583,2.474750600129052,0.5055115511910321,0.036681348541194675,1.0,1.0,0.003236204154970408,0.4466851567199091,1.0609067920661506,1.0,0.0,1.0
2026-08-26,CRE,2026-08-26T16:18:21.719000+00:00,first,resting,6.29,True,0.9999999999999993,-0.3179650238473841,9.220985691573928,-6.995230524642296,True,True,True,-1.112877583465823,-6.995230524642296,-6.995230524642296,240.931723,4259.747036,4807.219819,0.8627275283179747,0.3179650238473841,318.36198333333334,271.69531666666666,40.0,6.5414186001595525,6.214568354430011,149.416,-12.536367531414802,-0.4942894154484635,0.1529886147910971,0.18330459173402253,1.0,1.0,2.5175775007989776,0.8940000959600806,2.3650150497800415,0.0,0.0,2.0
2026-08-26,CRE,2026-08-26T16:23:02.015000+00:00,reclaim,resting,6.41,False,-2.1840873634945486,-0.46801872074883377,7.176287051482058,-8.736349453978166,True,True,True,-8.736349453978166,-8.736349453978166,-8.736349453978166,3979.472321,4526.414455,13003.921342,0.8698182079793282,0.46801872074883377,323.0335833333333,276.36691666666667,40.0,6.5414186001595525,6.214568354430011,149.416,-10.773320493915739,0.607810925598151,0.3399625587604311,0.09071288996543166,1.0,1.0,0.975233345171997,0.960322619477549,1.0518714441586783,1.0,0.0,3.0
2026-08-26,CRE,2026-08-26T16:49:01.231000+00:00,first,resting,6.23,False,-2.0866773675762564,-0.8025682182985667,10.272873194221503,-4.97592295345105,True,True,True,-2.247191011235964,-3.5313001605136534,-3.5313001605136534,314.572958,2420.223218,2967.198783,0.8591382972945308,0.6420545746388449,349.02051666666665,302.35385,40.0,6.5414186001595525,6.214568354430011,149.416,-12.894934769293972,0.24352429857065905,0.5155348128917319,0.19553486312604001,1.0,1.0,1.3604065691026306,4.871863552211762,2.289084049332615,0.0,0.0,4.0
2026-08-26,CRE,2026-08-26T16:54:16.223000+00:00,reclaim,resting,6.32,False,-2.056962025316454,-0.7911392405063402,8.702531645569616,-6.329113924050639,True,True,True,-4.905063291139248,-4.905063291139248,-4.905063291139248,2105.239447,2105.247243,2729.484111,0.8645110810583918,0.6329113924050638,354.27038333333337,307.6037166666667,40.0,6.5414186001595525,6.214568354430011,149.416,-11.550765964588395,0.5833988786123719,0.012344798238854773,0.0071748963124617215,1.0,1.0,0.7825911566302861,0.5297148140045308,0.9751310727586417,1.0,0.0,5.0
2026-08-26,CRE,2026-08-26T19:53:40.584000+00:00,reclaim,resting,6.35,True,1.0000000000000053,-0.6299212598425202,8.188976377952764,-1.7322834645669205,True,True,True,-1.7322834645669205,-1.7322834645669205,-1.7322834645669205,85.846461,328.140905,364.515076,0.8662873390841949,0.9448818897637734,533.6764,487.0097333333333,40.0,6.5414186001595525,6.214568354430011,149.416,-9.643935211403813,0.4498093776895009,0.280853473321179,0.07308765389325446,1.0,1.0,1.9637769728216183,2.0474625775830595,1.669032401313181,1.0,0.0,6.0
