session_day_et,split,symbol,buy_signal_ts,entry_ts,reached_5,target_pct,exit_reason,exit_ts,return_pct,natural_max_up_pct,ran_past_target,available_upside_capped_pct
2026-08-31,holdout,YDDL,2026-08-31T19:40:00+00:00,2026-08-31T19:40:00.885075+00:00,False,2.0,atr_sell_or_close,2026-08-31T19:59:59.705095+00:00,-0.4386,0.4386,False,0.0
2026-08-31,holdout,YDDL,2026-08-31T19:40:00+00:00,2026-08-31T19:40:00.885075+00:00,False,3.0,atr_sell_or_close,2026-08-31T19:59:59.705095+00:00,-0.4386,0.4386,False,0.0
2026-08-31,holdout,YDDL,2026-08-31T19:40:00+00:00,2026-08-31T19:40:00.885075+00:00,False,4.0,atr_sell_or_close,2026-08-31T19:59:59.705095+00:00,-0.4386,0.4386,False,0.0
2026-09-01,holdout,BIAF,2026-09-01T13:03:00+00:00,2026-09-01T13:03:00.041311+00:00,True,2.0,target,2026-09-01T13:07:52.591821+00:00,2.0,28.1669,True,26.1669
2026-09-01,holdout,BIAF,2026-09-01T13:03:00+00:00,2026-09-01T13:03:00.041311+00:00,True,3.0,target,2026-09-01T13:08:30.869504+00:00,3.0,28.1669,True,25.1669
2026-09-01,holdout,BIAF,2026-09-01T13:03:00+00:00,2026-09-01T13:03:00.041311+00:00,True,4.0,target,2026-09-01T13:17:25.520872+00:00,4.0,28.1669,True,24.1669
2026-09-01,holdout,BIAF,2026-09-01T15:32:00+00:00,2026-09-01T15:32:00.033934+00:00,True,2.0,target,2026-09-01T15:33:22.544201+00:00,2.0,7.8788,True,5.8788
2026-09-01,holdout,BIAF,2026-09-01T15:32:00+00:00,2026-09-01T15:32:00.033934+00:00,True,3.0,target,2026-09-01T15:37:52.374551+00:00,3.0,7.8788,True,4.8788
2026-09-01,holdout,BIAF,2026-09-01T15:32:00+00:00,2026-09-01T15:32:00.033934+00:00,True,4.0,target,2026-09-01T15:39:41.858332+00:00,4.0,7.8788,True,3.8788
2026-09-01,holdout,BIAF,2026-09-01T16:43:00+00:00,2026-09-01T16:43:00.089111+00:00,True,2.0,target,2026-09-01T17:18:01.959303+00:00,2.0,6.9803,True,4.9803
2026-09-01,holdout,BIAF,2026-09-01T16:43:00+00:00,2026-09-01T16:43:00.089111+00:00,True,3.0,target,2026-09-01T17:30:15.460862+00:00,3.0,6.9803,True,3.9802999999999997
2026-09-01,holdout,BIAF,2026-09-01T16:43:00+00:00,2026-09-01T16:43:00.089111+00:00,True,4.0,target,2026-09-01T17:32:16.847182+00:00,4.0,6.9803,True,2.9802999999999997
2026-09-01,holdout,BIAF,2026-09-01T18:50:00+00:00,2026-09-01T18:50:01.023077+00:00,False,2.0,atr_sell_or_close,2026-09-01T19:55:03.180469+00:00,-4.5322,1.0234,False,0.0
2026-09-01,holdout,BIAF,2026-09-01T18:50:00+00:00,2026-09-01T18:50:01.023077+00:00,False,3.0,atr_sell_or_close,2026-09-01T19:55:03.180469+00:00,-4.5322,1.0234,False,0.0
2026-09-01,holdout,BIAF,2026-09-01T18:50:00+00:00,2026-09-01T18:50:01.023077+00:00,False,4.0,atr_sell_or_close,2026-09-01T19:55:03.180469+00:00,-4.5322,1.0234,False,0.0
2026-09-01,holdout,FLYE,2026-09-01T15:38:00+00:00,2026-09-01T15:38:00.465272+00:00,True,2.0,target,2026-09-01T16:06:10.470089+00:00,2.0,22.2222,True,20.2222
2026-09-01,holdout,FLYE,2026-09-01T15:38:00+00:00,2026-09-01T15:38:00.465272+00:00,True,3.0,target,2026-09-01T16:06:10.639784+00:00,3.0,22.2222,True,19.2222
2026-09-01,holdout,FLYE,2026-09-01T15:38:00+00:00,2026-09-01T15:38:00.465272+00:00,True,4.0,target,2026-09-01T16:07:59.615904+00:00,4.0,22.2222,True,18.2222
2026-09-01,holdout,FLYE,2026-09-01T17:49:00+00:00,2026-09-01T17:49:01.716091+00:00,True,2.0,target,2026-09-01T17:57:54.853508+00:00,2.0,17.9612,True,15.961200000000002
2026-09-01,holdout,FLYE,2026-09-01T17:49:00+00:00,2026-09-01T17:49:01.716091+00:00,True,3.0,target,2026-09-01T18:02:49.399082+00:00,3.0,17.9612,True,14.961200000000002
2026-09-01,holdout,FLYE,2026-09-01T17:49:00+00:00,2026-09-01T17:49:01.716091+00:00,True,4.0,target,2026-09-01T18:09:35.587933+00:00,4.0,17.9612,True,13.961200000000002
2026-09-01,holdout,RDAC,2026-09-01T17:47:00+00:00,2026-09-01T17:47:00.019615+00:00,True,2.0,target,2026-09-01T17:47:10.106594+00:00,2.0,8.1123,True,6.112299999999999
2026-09-01,holdout,RDAC,2026-09-01T17:47:00+00:00,2026-09-01T17:47:00.019615+00:00,True,3.0,target,2026-09-01T17:48:08.526094+00:00,3.0,8.1123,True,5.112299999999999
2026-09-01,holdout,RDAC,2026-09-01T17:47:00+00:00,2026-09-01T17:47:00.019615+00:00,True,4.0,target,2026-09-01T17:48:14.188833+00:00,4.0,8.1123,True,4.112299999999999
2026-09-01,holdout,RDAC,2026-09-01T19:06:00+00:00,2026-09-01T19:06:00.703983+00:00,False,2.0,target,2026-09-01T19:38:27.132011+00:00,2.0,3.9514,True,1.9514
2026-09-01,holdout,RDAC,2026-09-01T19:06:00+00:00,2026-09-01T19:06:00.703983+00:00,False,3.0,target,2026-09-01T19:45:36.018997+00:00,3.0,3.9514,True,0.9514
2026-09-01,holdout,RDAC,2026-09-01T19:06:00+00:00,2026-09-01T19:06:00.703983+00:00,False,4.0,atr_sell_or_close,2026-09-01T19:59:56.444847+00:00,-0.4559,3.9514,False,0.0
2026-09-01,holdout,SSM,2026-09-01T12:52:00+00:00,2026-09-01T12:52:00.103711+00:00,False,2.0,target,2026-09-01T13:26:56.187386+00:00,2.0,2.3684,True,0.36839999999999984
2026-09-01,holdout,SSM,2026-09-01T12:52:00+00:00,2026-09-01T12:52:00.103711+00:00,False,3.0,atr_sell_or_close,2026-09-01T13:31:00.338105+00:00,-2.6316,2.3684,False,0.0
2026-09-01,holdout,SSM,2026-09-01T12:52:00+00:00,2026-09-01T12:52:00.103711+00:00,False,4.0,atr_sell_or_close,2026-09-01T13:31:00.338105+00:00,-2.6316,2.3684,False,0.0
2026-09-01,holdout,SSM,2026-09-01T13:38:00+00:00,2026-09-01T13:38:00.013530+00:00,True,2.0,target,2026-09-01T13:39:09.152856+00:00,2.0,9.75,True,7.75
2026-09-01,holdout,SSM,2026-09-01T13:38:00+00:00,2026-09-01T13:38:00.013530+00:00,True,3.0,target,2026-09-01T13:39:12.980096+00:00,3.0,9.75,True,6.75
2026-09-01,holdout,SSM,2026-09-01T13:38:00+00:00,2026-09-01T13:38:00.013530+00:00,True,4.0,target,2026-09-01T13:39:13.725447+00:00,4.0,9.75,True,5.75
2026-09-01,holdout,SSM,2026-09-01T14:44:00+00:00,2026-09-01T14:44:00.349362+00:00,False,2.0,atr_sell_or_close,2026-09-01T14:49:00.637934+00:00,-5.6235,1.956,False,0.0
2026-09-01,holdout,SSM,2026-09-01T14:44:00+00:00,2026-09-01T14:44:00.349362+00:00,False,3.0,atr_sell_or_close,2026-09-01T14:49:00.637934+00:00,-5.6235,1.956,False,0.0
2026-09-01,holdout,SSM,2026-09-01T14:44:00+00:00,2026-09-01T14:44:00.349362+00:00,False,4.0,atr_sell_or_close,2026-09-01T14:49:00.637934+00:00,-5.6235,1.956,False,0.0
2026-09-01,holdout,SSM,2026-09-01T15:27:00+00:00,2026-09-01T15:27:02.246693+00:00,True,2.0,target,2026-09-01T15:43:35.443954+00:00,2.0,5.6122,True,3.6121999999999996
2026-09-01,holdout,SSM,2026-09-01T15:27:00+00:00,2026-09-01T15:27:02.246693+00:00,True,3.0,target,2026-09-01T15:53:42.475577+00:00,3.0,5.6122,True,2.6121999999999996
2026-09-01,holdout,SSM,2026-09-01T15:27:00+00:00,2026-09-01T15:27:02.246693+00:00,True,4.0,target,2026-09-01T15:55:35.195534+00:00,4.0,5.6122,True,1.6121999999999996
2026-09-01,holdout,SSM,2026-09-01T17:38:00+00:00,2026-09-01T17:38:08.983953+00:00,False,2.0,atr_sell_or_close,2026-09-01T17:55:05.504969+00:00,-3.2258,0.0,False,0.0
2026-09-01,holdout,SSM,2026-09-01T17:38:00+00:00,2026-09-01T17:38:08.983953+00:00,False,3.0,atr_sell_or_close,2026-09-01T17:55:05.504969+00:00,-3.2258,0.0,False,0.0
2026-09-01,holdout,SSM,2026-09-01T17:38:00+00:00,2026-09-01T17:38:08.983953+00:00,False,4.0,atr_sell_or_close,2026-09-01T17:55:05.504969+00:00,-3.2258,0.0,False,0.0
2026-09-01,holdout,SSM,2026-09-01T18:32:00+00:00,2026-09-01T18:32:09.909305+00:00,True,2.0,target,2026-09-01T19:02:52.559918+00:00,2.0,24.937,True,22.937
2026-09-01,holdout,SSM,2026-09-01T18:32:00+00:00,2026-09-01T18:32:09.909305+00:00,True,3.0,target,2026-09-01T19:03:07.942985+00:00,3.0,24.937,True,21.937
2026-09-01,holdout,SSM,2026-09-01T18:32:00+00:00,2026-09-01T18:32:09.909305+00:00,True,4.0,target,2026-09-01T19:11:51.192395+00:00,4.0,24.937,True,20.937
