group,day,symbol,entry_time_et,entry_price,minute_et,price,return_pct,macd,signal,histogram,macd_cross_down,volume,average_volume_20,volume_ratio,atr_state,atr_level,atr_sell_flip,halted,quote_available,qualification
A,2026-09-01,SSM,09:37:41,3.87,09:58,3.83100000,-1.007751937984496124031007750,-0.0275897852667355,0.0177206085803087,-0.0453103938470442,False,34625,294558.6,0.1175487661877806317656316943,SHORT,4.279923254492925,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
A,2026-09-01,SSM,09:37:41,3.87,09:59,3.79000000,-2.067183462532299741602067180,-0.03545443147053895,0.007085600560956456,-0.04254003203149541,False,55354,263839.65,0.2098016730995511857296657269,SHORT,4.212138603594339,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
A,2026-09-01,SSM,09:37:41,3.87,10:00,3.91000000,1.033591731266149870801033600,-0.031639502640484096,-0.0006594200888657776,-0.03098008255161832,False,88481,253342.35,0.3492546745540175181922801300,SHORT,4.212138603594339,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-09-02,VIVK,09:30:29,1.11,09:25,1.05000000,-5.405405405405405405405405410,,,,False,214113,,,,,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-09-02,VIVK,09:30:29,1.11,09:26,1.09000000,-1.801801801801801801801801800,,,,False,457713,,,LONG,1.01993,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-09-02,VIVK,09:30:29,1.11,09:27,1.09000000,-1.801801801801801801801801800,,,,False,694692,,,LONG,1.01993,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-09-02,VIVK,09:30:29,1.11,09:28,1.06500000,-4.054054054054054054054054050,,,,False,232262,,,LONG,1.01993,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-09-02,VIVK,09:30:29,1.11,09:29,1.05000000,-5.405405405405405405405405410,,,,False,259614,,,LONG,1.01993,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-09-02,VIVK,09:30:29,1.11,09:30,1.10500000,-0.4504504504504504504504504500,,,,False,1792169,,,LONG,1.01993,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-09-02,VIVK,09:30:29,1.11,09:31,1.08990000,-1.810810810810810810810810810,,,,False,1463579,,,LONG,1.01993,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-09-02,VIVK,09:30:29,1.11,09:32,1.01010000,-9.000000,,,,False,1020055,,,SHORT,1.1880639500799999,True,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-09-02,VIVK,09:30:29,1.11,09:33,,,,,,False,,,,,,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-09-02,VIVK,09:30:29,1.11,09:34,,,,,,False,,,,,,False,False,False,SIMULATED | NOT SIZE-QUALIFIED
B,2026-09-02,VIVK,09:30:29,1.11,09:35,,,,,,False,,,,,,False,False,False,SIMULATED | NOT SIZE-QUALIFIED
B,2026-09-02,VIVK,09:30:29,1.11,09:36,,,,,,False,,,,,,False,False,False,SIMULATED | NOT SIZE-QUALIFIED
B,2026-09-02,VIVK,09:30:29,1.11,09:37,,,,,,False,,,,,,False,False,False,SIMULATED | NOT SIZE-QUALIFIED
B,2026-09-02,VIVK,09:30:29,1.11,09:38,,,,,,False,,,,,,False,False,False,SIMULATED | NOT SIZE-QUALIFIED
B,2026-09-02,VIVK,09:30:29,1.11,09:39,,,,,,False,,,,,,False,False,False,SIMULATED | NOT SIZE-QUALIFIED
B,2026-09-02,VIVK,09:30:29,1.11,09:40,,,,,,False,,,,,,False,False,False,SIMULATED | NOT SIZE-QUALIFIED
B,2026-09-02,VIVK,09:30:29,1.11,09:41,,,,,,False,,,,,,False,False,False,SIMULATED | NOT SIZE-QUALIFIED
B,2026-09-02,VIVK,09:30:29,1.11,09:42,,,,,,False,,,,,,False,False,False,SIMULATED | NOT SIZE-QUALIFIED
B,2026-09-02,VIVK,09:30:29,1.11,09:43,,,,,,False,,,,,,False,False,False,SIMULATED | NOT SIZE-QUALIFIED
B,2026-09-02,VIVK,09:30:29,1.11,09:44,,,,,,False,,,,,,False,False,False,SIMULATED | NOT SIZE-QUALIFIED
B,2026-09-02,VIVK,09:30:29,1.11,09:45,,,,,,False,,,,,,False,False,False,SIMULATED | NOT SIZE-QUALIFIED
B,2026-09-02,VIVK,09:30:29,1.11,09:46,,,,,,False,,,,,,False,False,False,SIMULATED | NOT SIZE-QUALIFIED
B,2026-09-02,VIVK,09:30:29,1.11,09:47,,,,,,False,,,,,,False,False,False,SIMULATED | NOT SIZE-QUALIFIED
B,2026-09-02,VIVK,09:30:29,1.11,09:48,,,,,,False,,,,,,False,False,False,SIMULATED | NOT SIZE-QUALIFIED
B,2026-09-02,VIVK,09:30:29,1.11,09:49,,,,,,False,,,,,,False,False,False,SIMULATED | NOT SIZE-QUALIFIED
B,2026-09-02,VIVK,09:30:29,1.11,09:50,,,,,,False,,,,,,False,False,False,SIMULATED | NOT SIZE-QUALIFIED
B,2026-09-02,VIVK,09:30:29,1.11,09:51,,,,,,False,,,,,,False,False,False,SIMULATED | NOT SIZE-QUALIFIED
B,2026-09-02,VIVK,09:30:29,1.11,09:52,,,,,,False,,,,,,False,False,False,SIMULATED | NOT SIZE-QUALIFIED
B,2026-09-02,VIVK,09:30:29,1.11,09:53,,,,,,False,,,,,,False,False,False,SIMULATED | NOT SIZE-QUALIFIED
B,2026-09-02,VIVK,09:30:29,1.11,09:54,,,,,,False,,,,,,False,False,False,SIMULATED | NOT SIZE-QUALIFIED
B,2026-09-02,VIVK,09:30:29,1.11,09:55,,,,,,False,,,,,,False,False,False,SIMULATED | NOT SIZE-QUALIFIED
B,2026-09-02,VIVK,09:30:29,1.11,09:56,,,,,,False,,,,,,False,False,False,SIMULATED | NOT SIZE-QUALIFIED
B,2026-09-02,VIVK,09:30:29,1.11,09:57,,,,,,False,,,,,,False,False,False,SIMULATED | NOT SIZE-QUALIFIED
B,2026-09-02,VIVK,09:30:29,1.11,09:58,,,,,,False,,,,,,False,False,False,SIMULATED | NOT SIZE-QUALIFIED
B,2026-09-02,VIVK,09:30:29,1.11,09:59,,,,,,False,,,,,,False,False,False,SIMULATED | NOT SIZE-QUALIFIED
B,2026-09-02,VIVK,09:30:29,1.11,10:00,,,,,,False,,,,,,False,False,False,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-26,CRE,09:30:42,6.37,09:25,6.26000000,-1.726844583987441130298273160,-0.029599797524477722,-0.041257146010663985,0.011657348486186263,False,40490,26872.95,1.506719582330931289642558781,SHORT,6.723697162261235,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-26,CRE,09:30:42,6.37,09:26,6.25000000,-1.883830455259026687598116170,-0.03186476030228391,-0.03937866886898797,0.007513908566704058,False,12977,24186.9,0.5365301051395590174846714544,SHORT,6.692266586951066,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-26,CRE,09:30:42,6.37,09:27,6.24000000,-2.040816326530612244897959180,-0.034073893415354384,-0.03831771377826125,0.004243820362906867,False,33164,24152.2,1.373125429567492816389397239,SHORT,6.684813269560853,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-26,CRE,09:30:42,6.37,09:28,6.13000000,-3.767660910518053375196232340,-0.044191318009180414,-0.039492434624445086,-0.004698883384735328,True,28988,24231.65,1.196286674658968745421793398,SHORT,6.590850615648682,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-26,CRE,09:30:42,6.37,09:29,6.13970000,-3.615384615384615384615384620,-0.05084068123215868,-0.04176208394598781,-0.009078597286170872,False,26194,24899.85,1.051974208679971967702616682,SHORT,6.564380492518946,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-26,CRE,09:30:42,6.37,09:30,6.65820000,4.524332810047095761381475700,-0.014109091948371066,-0.03623148554646446,0.02212239359809339,False,422878,45239.0,9.347642520833793850438780698,LONG,5.856245605984843,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-26,CRE,09:30:42,6.37,09:31,6.95000000,9.105180533751962323390894800,0.038107498994178535,-0.021363688638335855,0.05947118763251439,False,642865,76473.85,8.406337591215820832872936304,LONG,5.884236484787875,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-26,CRE,09:30:42,6.37,09:32,6.96990000,9.417582417582417582417582400,0.0801711243879808,-0.0010567260330725248,0.08122785042105332,False,867188,119005.5,7.286957325501762523580842902,LONG,5.884236484787875,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-26,CRE,09:30:42,6.37,09:33,6.99660000,9.836734693877551020408163300,0.1143432397319799,0.02202326711993796,0.09231997261204195,False,561003,143373.8,3.912869715387330181664990396,LONG,5.884236484787875,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-26,CRE,09:30:42,6.37,09:34,6.91500000,8.555729984301412872841444300,0.13330380600169978,0.04427937489629033,0.08902443110540945,False,411758,162086.35,2.540361973725733227998532881,LONG,5.884236484787875,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-26,CRE,09:30:42,6.37,09:35,6.86010000,7.693877551020408163265306100,0.1422603316431994,0.06387556624567214,0.07838476539752726,False,227245,172636.8,1.316318421101410591484550223,LONG,5.884236484787875,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-26,CRE,09:30:42,6.37,09:36,7.27000000,14.12872841444270015698587130,0.18035492772536355,0.08717143854161043,0.09318348918375312,False,575024,200709.7,2.864953711753841493460455573,LONG,5.884236484787875,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-26,CRE,09:30:42,6.37,09:37,6.89990000,8.318681318681318681318681300,0.1786221477016987,0.10546158037362809,0.07316056732807062,False,470513,223090.25,2.109070208133255487409243568,LONG,5.884236484787875,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-26,CRE,09:30:42,6.37,09:38,6.68010000,4.868131868131868131868131900,0.15769507335037503,0.11590827896897747,0.041786794381397555,False,236666,234212.1,1.010477255444957796800421498,LONG,5.884236484787875,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-26,CRE,09:30:42,6.37,09:39,6.74760000,5.927786499215070643642072200,0.14488673790873552,0.12170397075692908,0.023182767151806435,False,75053,236166.0,0.3177976508049422863579007986,LONG,5.884236484787875,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-26,CRE,09:30:42,6.37,09:40,7.08990000,11.30141287284144427001569860,0.16050656925322038,0.12946449045618735,0.031042078797033024,False,393695,254820.55,1.544989209072816144537793361,LONG,5.884236484787875,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-26,CRE,09:30:42,6.37,09:41,6.32000000,-0.7849293563579277864992150700,0.10949866994473112,0.1254713263538961,-0.01597265640916498,True,805400,294214.05,2.737462741837108051094092889,LONG,5.884236484787875,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-26,CRE,09:30:42,6.37,09:42,6.20000000,-2.668759811616954474097331240,0.05871471840737108,0.1121200047645911,-0.053405286357220014,False,270863,307125.45,0.8819295177263883536841378661,LONG,5.884236484787875,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-26,CRE,09:30:42,6.37,09:43,6.26010000,-1.725274725274725274725274730,0.02305191058285949,0.09430638592824478,-0.07125447534538529,False,222319,317061.1,0.7011866167120469840040295072,LONG,5.884236484787875,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-26,CRE,09:30:42,6.37,09:44,6.12010000,-3.923076923076923076923076920,-0.016319826722189568,0.07218114339815791,-0.08850097012034748,False,81366,320282.45,0.2540445160201565836654490435,LONG,5.884236484787875,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-26,CRE,09:30:42,6.37,09:45,6.29990000,-1.100470957613814756671899530,-0.03263762857973784,0.05121738900257876,-0.0838550175823166,False,103289,323422.4,0.3193625426068200594640321759,LONG,5.884236484787875,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-26,CRE,09:30:42,6.37,09:46,6.22010000,-2.353218210361067503924646780,-0.051416104353261716,0.030690690331410662,-0.08210679468467239,False,101731,327860.1,0.3102878331337055042684364459,LONG,5.884236484787875,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-26,CRE,09:30:42,6.37,09:47,6.23000000,-2.197802197802197802197802200,-0.06475290327151217,0.011601971610826094,-0.07635487488233828,False,44537,328428.75,0.1356062768560913135649665262,LONG,5.884236484787875,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-26,CRE,09:30:42,6.37,09:48,6.13500000,-3.689167974882260596546310830,-0.08204238500778871,-0.007126899712896869,-0.07491548529489184,False,81715,331065.1,0.2468245671319628677260152157,LONG,5.884236484787875,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-26,CRE,09:30:42,6.37,09:49,5.89990000,-7.379905808477237048665620090,-0.11340773525691894,-0.028383066821701285,-0.08502466843521765,False,318570,345683.9,0.9215644697366582591783996883,LONG,5.884236484787875,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-26,CRE,09:30:42,6.37,09:50,6.03000000,-5.337519623233908948194662480,-0.1263109841956176,-0.04796865029648455,-0.07834233389913305,False,106178,329848.9,0.3218989058323371701406310586,LONG,5.884236484787875,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-26,CRE,09:30:42,6.37,09:51,6.10000000,-4.238618524332810047095761380,-0.12939688026786733,-0.0642542962907611,-0.06514258397710623,False,123560,303883.65,0.4066029876895318323312228216,LONG,5.884236484787875,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-26,CRE,09:30:42,6.37,09:52,6.14000000,-3.610675039246467817896389320,-0.12714911359777403,-0.07683325975216368,-0.05031585384561035,False,149534,268000.95,0.5579607087213683384331286885,LONG,5.884236484787875,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-26,CRE,09:30:42,6.37,09:53,6.14000000,-3.610675039246467817896389320,-0.12393905009729966,-0.08625441782119088,-0.037684632276108784,False,61916,243046.6,0.2547495007130319864585639133,LONG,5.884236484787875,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-26,CRE,09:30:42,6.37,09:54,6.22000000,-2.354788069073783359497645210,-0.11362986587217172,-0.09172950743138705,-0.021900358440784667,False,125653,228741.35,0.5493235044735024952856140790,LONG,5.884236484787875,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-26,CRE,09:30:42,6.37,09:55,6.28500000,-1.334379905808477237048665620,-0.0990727572528014,-0.09319815739566992,-0.005874599857131485,False,129303,223844.25,0.5776471810198385707919680760,LONG,5.884236484787875,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-26,CRE,09:30:42,6.37,09:56,6.04000000,-5.180533751962323390894819470,-0.10608274044557042,-0.09577507400565002,-0.010307666439920399,False,138303,202008.2,0.6846405244935601624092487335,LONG,5.884236484787875,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-26,CRE,09:30:42,6.37,09:57,6.13500000,-3.689167974882260596546310830,-0.10278762482229187,-0.0971775841689784,-0.0056100406533134695,False,60111,181488.1,0.3312117984595133234630810505,LONG,5.884236484787875,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-26,CRE,09:30:42,6.37,09:58,6.29000000,-1.255886970172684458398744110,-0.08666994021918484,-0.09507605537901968,0.008406115159834845,False,189001,179104.85,1.055253389285661443562248593,LONG,5.884236484787875,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-26,CRE,09:30:42,6.37,09:59,6.14000000,-3.610675039246467817896389320,-0.08502024498633265,-0.09306489330048227,0.008044648314149624,False,96021,180153.25,0.5329962129464775128952711095,LONG,5.884236484787875,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-26,CRE,09:30:42,6.37,10:00,6.29000000,-1.255886970172684458398744110,-0.0707930450747094,-0.0886105236553277,0.0178174785806183,False,138564,167396.7,0.8277582532989001575299871503,LONG,5.884236484787875,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,YDDL,09:34:26,2.49,09:25,2.46030000,-1.192771084337349397590361450,0.016487953471423733,0.01807148951561835,-0.0015835360441946167,False,23570,24136.1,0.9765455065234234196908365477,LONG,2.39974017042564,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,YDDL,09:34:26,2.49,09:26,2.47000000,-0.8032128514056224899598393600,0.016651421786761045,0.017787475969846887,-0.0011360541830858426,False,11094,21698.75,0.5112736908808111066305662769,LONG,2.4069137357030774,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,YDDL,09:34:26,2.49,09:27,2.43000000,-2.409638554216867469879518070,0.013398852269868033,0.016909751229851118,-0.0035108989599830845,False,29403,20419.3,1.439961213165975327263912083,LONG,2.4069137357030774,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,YDDL,09:34:26,2.49,09:28,2.37000000,-4.819277108433734939759036140,0.005911524559825132,0.014710105895845921,-0.008798581336020789,False,43656,19504.5,2.238252710912866261631931093,SHORT,2.4803752091500306,True,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,YDDL,09:34:26,2.49,09:29,2.38000000,-4.417670682730923694779116470,0.000775737612528804,0.011923232239182497,-0.011147494626653693,False,37829,20479.15,1.847195806466576981954817461,SHORT,2.4803752091500306,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,YDDL,09:34:26,2.49,09:30,2.46000000,-1.204819277108433734939759040,0.0031248989773247082,0.01016356558681094,-0.007038666609486231,False,150524,26925.15,5.590460963077271621513714873,SHORT,2.4803752091500306,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,YDDL,09:34:26,2.49,09:31,2.42020000,-2.803212851405622489959839360,0.0017548698588338851,0.008481826441215529,-0.006726956582381644,False,113411,32041.35,3.539520026465801222482822977,SHORT,2.4803752091500306,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,YDDL,09:34:26,2.49,09:32,2.38500000,-4.216867469879518072289156630,-0.0021464905030477155,0.006356163052362879,-0.008502653555410595,False,92161,35595.35,2.589130321797650535814369012,SHORT,2.4803752091500306,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,YDDL,09:34:26,2.49,09:33,2.46880000,-0.8514056224899598393574297200,0.0015062498459403884,0.005386180411078381,-0.003879930565137993,False,131247,41694.9,3.147795054071361245619967910,SHORT,2.4803752091500306,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,YDDL,09:34:26,2.49,09:34,2.58000000,3.614457831325301204819277100,0.013221573482943061,0.006953259025451318,0.006268314457491743,False,360710,59121.55,6.101159391118805241066920607,LONG,2.246055753172574,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,YDDL,09:34:26,2.49,09:35,2.46000000,-1.204819277108433734939759040,0.01267692307338164,0.008097991835037382,0.004578931238344259,False,448791,80678.5,5.562708776191922259337989675,LONG,2.246055753172574,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,YDDL,09:34:26,2.49,09:36,2.41500000,-3.012048192771084337349397590,0.008515992717475829,0.00818159201152507,0.00033440070595075824,False,160483,87614.35,1.831697661399074466682683830,LONG,2.246055753172574,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,YDDL,09:34:26,2.49,09:37,2.45000000,-1.606425702811244979919678710,0.007950978988860324,0.008135469406992122,-0.00018449041813179724,True,125409,92364.45,1.357762645693229375587685522,LONG,2.246055753172574,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,YDDL,09:34:26,2.49,09:38,2.47000000,-0.8032128514056224899598393600,0.009013136563434276,0.008311002838280552,0.0007021337251537241,False,120493,97225.75,1.239311602121865863724373430,LONG,2.246055753172574,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,YDDL,09:34:26,2.49,09:39,2.50000000,0.401606425702811244979919700,0.012135759887519804,0.009075954248128402,0.0030598056393914014,False,96463,100607.85,0.9588019225139986591503545697,LONG,2.246055753172574,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,YDDL,09:34:26,2.49,09:40,2.46810000,-0.8795180722891566265060241000,0.01189923104015067,0.009640609606532857,0.002258621433617814,False,127395,105704.4,1.205200540374856675786438407,LONG,2.246055753172574,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,YDDL,09:34:26,2.49,09:41,2.44000000,-2.008032128514056224899598390,0.009336717202010458,0.009579831125628376,-0.00024311392361791792,True,91265,109231.25,0.8355209704182640041197001774,LONG,2.246055753172574,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,YDDL,09:34:26,2.49,09:42,2.49500000,0.200803212851405622489959800,0.011610112716835097,0.009985887443869721,0.001624225272965376,False,72362,112455.45,0.6434725929245759098380736549,LONG,2.246055753172574,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,YDDL,09:34:26,2.49,09:43,2.51500000,1.004016064257028112449799200,0.014854395667574405,0.010959589088610657,0.0038948065789637474,False,89005,116513.65,0.7639019119219078622976792848,LONG,2.246055753172574,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,YDDL,09:34:26,2.49,09:44,2.47500000,-0.6024096385542168674698795200,0.01403604874103026,0.011574881019094579,0.0024611677219356816,False,69951,119761.1,0.5840878215046454984130907281,LONG,2.246055753172574,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,YDDL,09:34:26,2.49,09:45,2.46000000,-1.204819277108433734939759040,0.01203835757361249,0.011667576329998161,0.00037078124361432895,False,112729,124219.05,0.9075017076688317935131527733,LONG,2.246055753172574,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,YDDL,09:34:26,2.49,09:46,2.45500000,-1.405622489959839357429718880,0.00993716526211852,0.011321494116422233,-0.0013843288543037135,True,35424,125435.55,0.2824079776427017699527765454,LONG,2.246055753172574,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,YDDL,09:34:26,2.49,09:47,2.42000000,-2.811244979919678714859437750,0.005385665129043371,0.010134328318946461,-0.00474866318990309,False,47736,126352.2,0.3778010988332613124266930057,LONG,2.246055753172574,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,YDDL,09:34:26,2.49,09:48,2.40000000,-3.614457831325301204819277110,0.00016285829966466991,0.008140034315090102,-0.007977176015425433,False,71028,127720.8,0.5561192851908224815378544450,LONG,2.246055753172574,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,YDDL,09:34:26,2.49,09:49,2.39000000,-4.016064257028112449799196790,-0.004728661105684928,0.005566295230935096,-0.010294956336620024,False,54982,128578.45,0.4276144252788861586058939115,LONG,2.246055753172574,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,YDDL,09:34:26,2.49,09:50,2.44000000,-2.008032128514056224899598390,-0.004518556239725857,0.0035493249368029056,-0.008067881176528763,False,52490,123676.75,0.4244128342635135544878079348,LONG,2.2464672045296195,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,YDDL,09:34:26,2.49,09:51,2.39000000,-4.016064257028112449799196790,-0.008291054635459538,0.0011812490223504168,-0.009472303657809955,False,52195,120615.95,0.4327371297079698000140114139,LONG,2.2464672045296195,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,YDDL,09:34:26,2.49,09:52,2.37000000,-4.819277108433734939759036140,-0.012747672414048505,-0.0016045352649293678,-0.011143137149119138,False,88831,120449.45,0.7374961031370421367635966789,LONG,2.2464672045296195,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,YDDL,09:34:26,2.49,09:53,2.32500000,-6.626506024096385542168674700,-0.01968379548942112,-0.005220387309827718,-0.0144634081795934,False,103952,119084.7,0.8729249013517269640852267336,LONG,2.2464672045296195,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,YDDL,09:34:26,2.49,09:54,2.23010000,-10.43775100401606425702811245,-0.0324641335628395,-0.010669136560430077,-0.021794997002409427,False,198637,110981.05,1.789828083262863344688124684,SHORT,2.467095033024668,True,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,YDDL,09:34:26,2.49,09:55,2.29000000,-8.032128514056224899598393570,-0.03732890973360492,-0.016001091195065046,-0.021327818538539874,False,62052,91644.1,0.6770975982087226564503334094,SHORT,2.467095033024668,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,YDDL,09:34:26,2.49,09:56,2.28500000,-8.232931726907630522088353410,-0.041113803773565216,-0.02102363371076508,-0.020090170062800138,False,54078,86323.85,0.6264549136768112172939459952,SHORT,2.467095033024668,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,YDDL,09:34:26,2.49,09:57,2.27000000,-8.835341365461847389558232930,-0.04480722441714047,-0.025780351852040157,-0.01902687256510031,False,51278,82617.3,0.6206690366303425553727851189,SHORT,2.467095033024668,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,YDDL,09:34:26,2.49,09:58,2.29500000,-7.831325301204819277108433730,-0.04519600441518756,-0.02966348236466964,-0.015532522050517923,False,32164,78200.85,0.4112998771752480951294007674,SHORT,2.467095033024668,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,YDDL,09:34:26,2.49,09:59,2.29500000,-7.831325301204819277108433730,-0.04498554994738768,-0.03272789588121325,-0.012257654066174434,False,44743,75614.85,0.5917223931542547528693107240,SHORT,2.467095033024668,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,YDDL,09:34:26,2.49,10:00,2.33000000,-6.425702811244979919678714860,-0.04151598533646306,-0.03448551377226321,-0.00703047156419985,False,48701,71680.15,0.6794210112562543465659600322,SHORT,2.467095033024668,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,AEHL,09:30:13,6.76,09:25,6.74000000,-0.2958579881656804733727810700,0.03282221013993514,0.03029075522565611,0.0025314549142790264,False,14725,37306.4,0.3947043938841592863422897948,LONG,6.379460699411968,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,AEHL,09:30:13,6.76,09:26,6.85000000,1.331360946745562130177514800,0.040482426975983365,0.03232908957572156,0.008153337400261806,False,29188,37010.7,0.7886367996282156241303190699,LONG,6.379460699411968,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,AEHL,09:30:13,6.76,09:27,6.79000000,0.443786982248520710059171600,0.041236358377719995,0.03411054333612125,0.007125815041598746,False,66169,39154.1,1.689963503183574644800927617,LONG,6.379460699411968,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,AEHL,09:30:13,6.76,09:28,6.79000000,0.443786982248520710059171600,0.041357115363379826,0.03555985774157296,0.005797257621806863,False,52377,38234.75,1.369879494438959323651913508,LONG,6.379460699411968,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
B,2026-08-31,AEHL,09:30:13,6.76,09:29,6.76000000,0.000000,0.038587256986180485,0.036165337590494465,0.00242191939568602,False,36428,38624.2,0.9431392753765773789489491044,LONG,6.379460699411968,False,False,True,SIMULATED | NOT SIZE-QUALIFIED
