population,symbol,date,entry_time_et,entry_ts,entry_px,max_down_pct,low_time_et,minutes_to_low,entry_volume_ratio_20,entry_vs_vwap_pct,entry_macd_histogram,entry_macd_histogram_pct,entry_macd_direction,entry_stochastic,entry_rsi,entry_dot_count,entry_atr_trail,entry_atr_stop_vs_fill_pct,entry_atr_stop_position,scanner_confirm_time_et,scanner_age_minutes,scanner_confirm_path,scanner_rank_score,scanner_force_watchlist,scanner_price,scanner_day_volume,scanner_float_used,scanner_change_pct,scanner_reconfirm_seq,scanner_removal,scanner_removal_time_et,bar1_close_vs_entry_pct,bar1_close_above_entry,bar1_traded_above_entry,bar1_direction,bar1_running_low_pct,bar1_volume_ratio_20,bar1_macd_histogram,bar1_macd_histogram_pct,bar1_macd_direction,bar1_stochastic,bar1_rsi,bar1_dot_count,bar1_price_vs_vwap_pct,bar1_above_vwap,bar1_atr_stop_vs_price_pct,bar1_atr_stop_position,bar1_post_fill_trade_prints,bar1_missing_state,bar2_close_vs_entry_pct,bar2_close_above_entry,bar2_traded_above_entry,bar2_direction,bar2_running_low_pct,bar2_volume_ratio_20,bar2_macd_histogram,bar2_macd_histogram_pct,bar2_macd_direction,bar2_stochastic,bar2_rsi,bar2_dot_count,bar2_price_vs_vwap_pct,bar2_above_vwap,bar2_atr_stop_vs_price_pct,bar2_atr_stop_position,bar2_post_fill_trade_prints,bar2_missing_state,bar3_close_vs_entry_pct,bar3_close_above_entry,bar3_traded_above_entry,bar3_direction,bar3_running_low_pct,bar3_volume_ratio_20,bar3_macd_histogram,bar3_macd_histogram_pct,bar3_macd_direction,bar3_stochastic,bar3_rsi,bar3_dot_count,bar3_price_vs_vwap_pct,bar3_above_vwap,bar3_atr_stop_vs_price_pct,bar3_atr_stop_position,bar3_post_fill_trade_prints,bar3_missing_state,bar4_close_vs_entry_pct,bar4_close_above_entry,bar4_traded_above_entry,bar4_direction,bar4_running_low_pct,bar4_volume_ratio_20,bar4_macd_histogram,bar4_macd_histogram_pct,bar4_macd_direction,bar4_stochastic,bar4_rsi,bar4_dot_count,bar4_price_vs_vwap_pct,bar4_above_vwap,bar4_atr_stop_vs_price_pct,bar4_atr_stop_position,bar4_post_fill_trade_prints,bar4_missing_state,bar5_close_vs_entry_pct,bar5_close_above_entry,bar5_traded_above_entry,bar5_direction,bar5_running_low_pct,bar5_volume_ratio_20,bar5_macd_histogram,bar5_macd_histogram_pct,bar5_macd_direction,bar5_stochastic,bar5_rsi,bar5_dot_count,bar5_price_vs_vwap_pct,bar5_above_vwap,bar5_atr_stop_vs_price_pct,bar5_atr_stop_position,bar5_post_fill_trade_prints,bar5_missing_state,first_five_shape
never_touched_plus_1,PMI,2026-08-24,07:34:00,2026-08-24T11:34:00.855962+00:00,4.37,-2.0595,07:44:14,10.22,1.3344896220080278,-0.42556662412894797,0.02136906325503611,0.4901161297026631,rising,94.11764705882365,47.15927402849477,3,4.2437268599078966,-2.8895455398650682,below,04:16:49,197.19759936666665,PATH_C_EXTREME_MOVER,100.0,True,4.6,1013761,2338634,43.302,0,FADE,09:32:44,-0.006864988558352714,False,False,flat,-0.22883295194507935,0.6357561895397603,0.02274684757657916,0.5205585641252067,rising,99.8235294117646,48.66700684120352,3,-0.4249983488410103,False,-2.288910270125699,below,160,,-0.03432494279176357,False,False,up,-0.22883295194507935,0.6661410510879936,0.022801363979053836,0.5219495016379497,rising,98.92857142857139,48.48270205142182,3,-0.4448516767960431,False,-1.9918692837117113,below,160,,-0.22883295194507935,False,False,flat,-0.22883295194507935,0.5672630881378397,0.02150578597929459,0.49325197200216947,falling,91.66666666666686,47.12143645281919,3,-0.6319154151575135,False,-1.7571524708063446,below,101,,-0.22883295194507935,False,False,down,-0.22883295194507935,0.4255102801710989,0.019925345409509417,0.4570033350804911,falling,91.66666666666686,47.12143645281919,2,-0.6272567703268228,False,-1.5662724353606716,below,83,,-0.22883295194507935,False,False,flat,-0.22883295194507935,0.832328065161766,0.018203793913087737,0.41751820901577374,falling,91.65971643035883,47.12143645281919,1,-0.618388653937596,False,-1.4135684070041288,below,120,,never_reclaimed_entry
never_touched_plus_1,PMI,2026-08-24,08:50:03,2026-08-24T12:50:03.990114+00:00,4.32,-2.0833,08:55:34,5.5,0.9210974088058468,-0.9268498487413623,0.0008417334569610323,0.019509409131093575,rising,84.49999999999966,50.080360927943794,3,4.231394051680334,-2.0510636185108067,below,04:16:49,273.24983523333333,PATH_C_EXTREME_MOVER,100.0,True,4.6,1013761,2338634,43.302,0,FADE,09:32:44,0.23148148148146586,True,True,up,-0.11574074074073293,0.6826798746411274,0.003943432580054029,0.09107234595967735,rising,100.0,53.57590572290683,3,-0.6939655859821703,False,-1.7819805694164637,below,98,,0.23148148148146586,True,True,up,-0.11574074074073293,0.678590331686662,0.00584221026702423,0.1349240246425919,rising,90.90909090909106,53.575905722906846,3,-0.6909836368912736,False,-1.7489100906371013,below,68,,0.02777777777778212,True,True,down,-0.11574074074073293,0.31105140881514187,0.006312572017809687,0.14608377343815807,rising,82.90909090909109,51.21457223796547,3,-0.8911726712622303,False,-1.548824560876294,below,57,,0.23148148148146586,True,True,up,-0.11574074074073293,0.1974910858629955,0.006971776447258039,0.16101100340087848,rising,90.90909090909106,53.42523822619809,3,-0.6884060261375669,False,-1.4102955296012687,below,48,,-0.62268518518519,False,True,down,-0.6944444444444531,0.7387883337503823,0.004782429898490951,0.11139805498336752,falling,57.363636363636196,44.3500523942299,0,-1.5286999161018833,False,-0.5628985216215465,below,74,,sub_1pct_failed_bounce
never_touched_plus_1,BTCT,2026-08-24,09:27:00,2026-08-24T13:27:00.003525+00:00,1.69,-8.8757,09:31:32,4.54,0.7816336196803785,0.25275949909455697,0.009256298730392156,0.5508062320971232,rising,83.75000000000011,60.06515512337497,3,1.5810601116235385,-6.446147241210731,below,07:46:11,100.81672541666667,PATH_C_EXTREME_MOVER,40.0,True,1.59,9557857,16976004,39.474,0,FADE,09:42:34,-1.183431952662728,False,False,down,-1.183431952662728,0.8964424005809196,0.009949925914881795,0.5958039469989099,rising,74.99999999999996,57.06471493731471,3,-0.9320598287888671,False,-5.325741818949781,below,294,,-2.9585798816568087,False,False,down,-3.4911242603550274,0.6413729056224123,0.008054913113055609,0.4911532386009517,falling,45.45454545454535,49.46227349012151,1,-2.7076548790079813,False,-3.593895632711064,below,397,,-3.2544378698224796,False,False,down,-4.142011834319515,0.8311539472206941,0.0062138134396441495,0.38004975166019267,falling,40.90909090909089,48.30714515481378,0,-2.9972548619604633,False,-3.2990757416796024,below,490,,-5.917159763313606,False,False,down,-5.917159763313606,2.734355360254434,0.0019361498673451244,0.12177043190849839,falling,0.0,39.39094590027953,0,-5.628982617466038,False,-0.5622571305950674,below,1061,,-5.934911242603558,False,False,down,-8.875739644970404,4.021703235765273,-0.0007962258642672734,-0.05008654867379213,falling,31.062499999999925,39.33881645460361,1,-5.542312389463932,False,-0.5434917516802806,below,1654,,never_reclaimed_entry
never_touched_plus_1,BTCT,2026-08-24,11:28:00,2026-08-24T15:28:00.598358+00:00,2.38,-13.0252,11:33:49,5.81,1.1767106649308305,15.621330084214712,0.005519241059987174,0.23238909726261786,rising,95.83333333333343,56.949559025048416,3,2.1685937790154544,-8.88261432708175,below,09:49:29,98.5266393,PATH_C_EXTREME_MOVER,13.3,True,1.54,58054475,16976004,35.088,1,,,-0.8403361344537785,False,False,down,-2.5210084033613467,1.9111078043378547,0.007598753029801163,0.32198106058479503,rising,83.33333333333333,55.31523857422039,3,14.558444046177188,True,-8.110433092565483,below,1766,,-2.1008403361344463,False,False,down,-5.042016806722693,1.7745989484743618,0.006595408401526183,0.2830647382629263,falling,58.33333333333352,52.09521282015645,3,13.023490939127402,True,-6.927305621654323,below,1927,,-3.777310924369748,False,False,down,-5.042016806722693,0.6944419239513957,0.00306555882413334,0.13386135208651762,falling,25.083333333333325,48.08591119721804,0,11.060711759533405,True,-5.305716823917972,below,917,,-4.168067226890749,False,False,down,-5.042016806722693,0.3347021162417921,8.301892297581841e-05,0.003639903673089197,falling,17.33333333333363,47.17458524085419,0,10.597583148997947,True,-4.9195993065830335,below,418,,-3.7268907563025144,False,False,up,-5.042016806722693,0.5682526626537263,-0.0011367276795641254,-0.049610600076992334,falling,26.083333333333584,48.364444989792375,1,11.087750409594687,True,-5.355310128946266,below,621,,never_reclaimed_entry
never_touched_plus_1,PMI,2026-08-24,13:42:00,2026-08-24T17:42:00.137546+00:00,4.63,-3.4557,13:56:09,14.15,9.247097382619854,1.2868754085599399,0.011801835645032885,0.25493780150417744,rising,99.56222639149459,72.88881538450138,3,4.480901640520768,-3.220266943395933,below,10:00:57,221.05229243333332,PATH_C_EXTREME_MOVER,37.5,True,4.38,8493086,2338634,36.449,2,,,-1.1879049676025821,False,False,down,-2.591792656587477,3.445196677221479,0.012549247114106155,0.27430048336844054,rising,65.6035021888681,60.29781844585168,3,0.08366044269942918,True,-2.056794742715451,below,152,,-0.8682505399567941,False,False,up,-2.591792656587477,1.3005314160675212,0.013306754789144426,0.2899201444320978,rising,74.8592870544092,62.213748316812314,3,0.40715947951299736,True,-2.372616660404203,below,80,,-0.9719222462203025,False,False,flat,-2.591792656587477,0.5294937296795169,0.012749725769766478,0.27807471689785124,falling,71.85741088180107,61.182515391056775,3,0.302049896076273,True,-2.270411329972344,below,40,,-0.7775377969762354,False,False,up,-2.591792656587477,1.5737021984665203,0.012249595555429295,0.26664335122832594,falling,77.48592870544108,62.439661781447384,3,0.4983686988417668,True,-2.4618711249288605,below,63,,-0.6695464362850956,False,False,down,-2.591792656587477,1.2435227233731025,0.011528156100660186,0.250666581879978,falling,80.61288305190757,63.153608180605026,2,0.607122520951453,True,-2.5679138830013493,below,76,,never_reclaimed_entry
never_touched_plus_1,PMI,2026-08-24,14:17:00,2026-08-24T18:17:00.122862+00:00,4.51,-1.1086,14:33:33,16.56,0.49803637640141296,-1.3141289454300042,0.010107806783586632,0.22412485384568684,rising,93.91824526420737,57.52596219926931,3,4.431026111830438,-1.751083994890501,below,10:00:57,256.0520477,PATH_C_EXTREME_MOVER,37.5,True,4.38,8493086,2338634,36.449,2,,,-0.22838137472284137,False,False,down,-0.44124168514412254,0.6609292765015472,0.009873392147884227,0.21942334262026864,falling,81.04651162790681,55.0239906506472,3,-1.5391661801203438,False,-1.5261881496446694,below,21,,-0.44124168514412254,False,False,down,-0.44124168514412254,0.34456476030277544,0.008684196739867322,0.19340764659734352,falling,65.92105263157873,52.70076630536773,3,-1.7490602829555835,False,-1.315647494923533,below,11,,,,False,,-0.44124168514412254,,,,,,,,,,,,13,strategy_bar,-0.22172949002217113,False,False,flat,-0.6651884700665023,0.5393888724075622,0.00818355423272311,0.18185676072718024,falling,77.52808988764048,54.81932464900544,2,-1.53218639792565,False,-1.2189740165070129,below,15,,-0.44345898004433115,False,False,flat,-0.6651884700665023,0.028676301904106447,0.0068521043664265665,0.15260811506517966,falling,63.38028169014098,52.27244385970365,1,-1.7509897820991327,False,-0.9989717314658253,below,12,,never_reclaimed_entry
never_touched_plus_1,PMI,2026-08-24,14:43:00,2026-08-24T18:43:00.203558+00:00,4.62,-4.329,14:58:19,15.32,4.762507165306082,1.099099922425828,0.008887850343661009,0.1923777130662556,rising,100.0,76.40776335831748,3,4.504439311630988,-2.5013136010608616,below,10:00:57,282.0533926333334,PATH_C_EXTREME_MOVER,37.5,True,4.38,8493086,2338634,36.449,2,,,-0.515151515151524,False,False,down,-1.0822510822510734,7.246097895764643,0.011379184205964857,0.2475780907263578,rising,84.13333333333304,69.03406464798259,3,0.577120563761957,True,-1.9964468119100909,below,128,,-1.0584415584415474,False,False,down,-1.0822510822510734,0.5723501922997395,0.010672137808506853,0.2334697952026176,falling,66.64392905866329,62.21500499790978,2,0.02783303944215998,True,-1.4583073739146468,below,58,,-1.9480519480519431,False,False,down,-2.16450216450218,1.7964443754366897,0.0069520665857464164,0.153467253548486,falling,37.80234968901196,52.98563653957013,0,-0.8712475805660813,False,-0.5642536063799608,below,82,,-1.515151515151525,False,False,up,-2.16450216450218,1.0213788490598756,0.005421916148352756,0.11916299227148915,falling,51.624049758120144,56.37693402015733,2,-0.43338912539814256,False,-1.0013338103079472,below,59,,-1.4696969696969653,False,False,up,-2.16450216450218,1.4690088713941603,0.004189884821815246,0.09204289936106952,falling,53.07532826537683,56.72987126936218,2,-0.38725695367156643,False,-1.047004423650888,below,34,,never_reclaimed_entry
never_touched_plus_1,BTCT,2026-08-24,14:48:04,2026-08-24T18:48:04.154702+00:00,1.95,-6.6667,15:22:50,34.77,1.5819008567085027,-5.902187671719073,0.008264469369131722,0.4249084508551014,rising,75.00000000000006,56.897395737153225,3,1.822927833654448,-6.516521351053939,below,09:49:29,298.5859117,PATH_C_EXTREME_MOVER,13.3,True,1.54,58054475,16976004,35.088,1,,,-1.533333333333331,False,True,down,-1.538461538461544,0.43942464190821534,0.007499655094706004,0.39058669312567074,falling,50.09999999999988,50.04281996856685,3,-7.343551228515077,False,-5.060786747854373,below,244,,-0.517948717948713,False,False,up,-1.538461538461544,0.23581188211154636,0.008009483746756843,0.41288126948589327,rising,69.89999999999995,54.71474179777017,3,-6.38727428222955,False,-6.029803925230781,below,131,,-2.046153846153853,False,False,down,-2.051282051282055,0.6501580575002088,0.006107896471826486,0.31976841379124055,falling,40.09999999999986,47.51288025634759,0,-7.8228729924311295,False,-4.563748827053649,below,235,,-1.7948717948717885,False,False,flat,-2.051282051282055,0.18891083188430885,0.004995116560842897,0.2608415958664698,falling,44.999999999999986,48.70838495403564,2,-7.58576856174612,False,-4.807946023266418,below,85,,-1.7948717948717885,False,False,flat,-2.051282051282055,0.16061428825359608,0.00411098815180169,0.21467301053794724,falling,44.999999999999986,48.70838495403564,2,-7.585241574381374,False,-4.532217622355638,below,81,,sub_1pct_failed_bounce
never_touched_plus_1,LUCY,2026-08-24,14:51:00,2026-08-24T18:51:00.619173+00:00,1.1,-5.4545,15:11:34,20.57,2.964662137083995,4.678717641369512,0.0017762763327909183,0.16221701669323457,rising,89.99999999999977,65.53792549286959,3,1.0432922648439464,-5.155248650550337,below,09:36:58,314.0436528833333,PATH_C_EXTREME_MOVER,70.0,True,1.072,65157089,8609196,56.748,0,,,-0.454545454545463,False,False,flat,-1.8181818181818188,1.9979307384881009,0.002578805675413635,0.2355073676176836,rising,89.99999999999977,65.53792549286959,3,4.199468214529722,True,-4.722167594160142,below,275,,-0.9000000000000008,False,False,down,-1.8181818181818188,1.4662986432375695,0.002599811918994591,0.2384929748641951,rising,80.19999999999997,61.88602324829734,3,3.7304465956607746,True,-4.293893693794482,below,185,,-0.454545454545463,False,False,down,-1.8181818181818188,1.010812154496291,0.0027493610508771147,0.2510832009933438,rising,89.99999999999977,64.04369882738791,3,4.194726079664024,True,-4.3866995798994886,below,157,,-2.7181818181818196,False,False,down,-2.7272727272727337,1.5955021619292196,0.0010636060305057038,0.09939314367869392,falling,25.24999999999997,48.89556053984775,0,1.8234219325992118,True,-2.1618877114194412,below,249,,-2.7181818181818196,False,False,down,-2.7272727272727337,2.5885219927207594,-9.74763572313183e-05,-0.009109088611467926,falling,0.33333333333329634,48.89556053984775,0,1.8207125207134522,True,-2.1618877114194412,below,290,,never_reclaimed_entry
never_touched_plus_1,LUCY,2026-08-24,15:20:00,2026-08-24T19:20:00.988445+00:00,1.11,-6.3063,15:37:07,17.11,8.338737556618176,5.602002848795773,0.003625374769809073,0.3266397666284416,rising,93.20000000000016,67.89256872184845,3,1.0279206033300436,-7.394540240536617,below,09:36:58,343.0498074166666,PATH_C_EXTREME_MOVER,70.0,True,1.072,65157089,8609196,56.748,0,,,-2.7027027027027084,False,False,down,-2.7027027027027084,2.102815141395795,0.0043536819434511894,0.40311869846770276,rising,53.333333333333414,55.898466967539854,3,2.7445528300030997,True,-4.822166358329294,below,271,,-2.6936936936936995,False,False,down,-2.7027027027027084,0.8746860106587725,0.004624044115626879,0.428112592873519,rising,53.46666666666673,55.926510738923284,3,2.752878293140326,True,-4.830978304782563,below,87,,-1.8018018018018056,False,False,up,-2.7027027027027084,0.7895228950953785,0.005208076374460537,0.4778051719688566,rising,66.66666666666677,58.724795112893034,3,3.6934883504974314,True,-5.69535749265655,below,80,,-2.2522522522522626,False,False,flat,-2.7027027027027084,0.5448276552226892,0.004995341580309997,0.46040014565069093,falling,59.99999999999994,56.76454683518693,3,3.2170284219310785,True,-5.26077388663192,below,66,,-3.1531531531531654,False,False,down,-3.603603603603611,0.7028371400142965,0.003963886829725184,0.3687336585790869,falling,46.666666666666586,52.957144194793486,0,2.264975027270033,True,-4.379478759995936,below,115,,never_reclaimed_entry
